Substantia Nigra Right,Substantia Nigra Left
700.0,655.5
684.5,654.5
681.0,633.5
694.5,643.0
683.5,636.5
686.0,638.0
683.5,647.0
672.0,617.0
695.0,644.5
675.5,645.5
675.0,642.5
676.0,650.5
689.0,622.0
672.0,647.0
686.5,638.5
684.5,647.0
691.5,634.0
697.0,645.5
692.0,643.5
677.5,633.0
696.5,652.5
670.0,621.5
700.0,646.5
678.5,636.0
700.5,648.0
683.5,641.0
687.0,646.0
671.5,639.5
676.0,663.5
675.0,644.5
685.0,632.0
678.5,644.0
691.0,655.0
697.5,644.5
706.5,638.0
704.0,649.5
671.0,635.0
684.5,646.0
691.5,641.5
687.0,636.5
697.5,644.0
720.5,651.0
693.5,639.0
693.0,647.0
683.5,627.0
667.5,653.0
680.0,635.0
682.5,630.0
691.0,637.0
707.0,648.0
686.5,657.0
689.5,658.5
705.5,660.5
676.0,634.0
691.5,623.0
681.5,645.5
685.5,644.0
684.0,644.5
703.0,640.5
696.0,650.0
706.5,644.5
713.5,641.5
702.5,653.5
682.5,635.0
677.0,652.0
668.5,635.0
685.5,643.0
690.5,644.5
698.5,650.5
692.5,663.5
697.0,656.0
695.5,652.0
705.0,667.5
680.5,648.5
692.5,626.0
701.5,654.5
692.5,643.5
704.0,655.5
694.5,654.0
704.0,659.0
695.5,646.0
698.5,655.0
702.0,658.0
690.5,647.0
686.0,642.0
704.5,656.0
689.0,648.5
694.5,648.5
686.5,650.5
692.5,650.0
701.0,659.5
674.0,649.5
694.5,634.5
692.5,651.0
689.5,658.5
690.0,644.5
692.0,641.0
701.5,664.5
700.5,649.0
671.5,643.0
693.0,664.5
676.0,650.5
685.5,648.5
681.0,647.0
694.5,652.0
688.0,664.0
698.5,653.5
708.0,647.0
694.5,645.0
686.0,671.0
689.0,648.0
688.0,641.5
685.5,654.0
694.0,654.0
693.5,638.0
709.5,650.0
703.5,662.5
678.0,653.0
685.5,635.0
689.5,638.0
689.5,640.0
699.5,642.5
709.5,652.5
681.5,668.0
687.5,649.5
664.5,641.0
680.5,647.5
696.0,664.5
699.0,653.5
690.5,652.0
693.5,657.5
687.0,652.0
685.0,643.5
679.5,650.5
692.5,639.5
693.5,667.5
690.5,666.5
708.0,657.0
687.5,656.5
697.5,649.0
686.0,657.0
684.0,639.0
678.0,652.0
676.0,643.0
687.0,652.5
687.5,667.5
687.5,644.5
681.5,646.5
683.0,658.0
676.0,646.0
678.5,649.5
689.5,644.0
700.5,652.0
679.5,649.5
689.5,657.5
676.0,647.5
695.5,670.5
679.0,643.0
677.0,636.0
692.0,642.5
685.0,651.5
693.5,667.0
700.5,649.5
693.0,656.0
692.0,654.5
688.0,643.0
688.5,661.5
705.0,655.5
698.0,660.5
684.5,651.5
696.0,666.5
682.5,663.0
694.0,657.0
691.0,667.0
691.5,653.5
711.0,656.0
681.0,658.5
677.5,663.0
689.0,646.0
696.5,666.0
706.0,657.5
697.5,655.0
698.5,663.0
713.0,640.0
692.0,660.0
697.0,662.5
692.0,641.5
681.5,659.0
708.5,646.5
685.0,652.5
699.5,659.5
707.0,654.0
680.0,644.0
691.5,654.5
677.0,668.5
686.5,645.5
687.5,652.5
696.0,644.5
669.5,653.0
687.5,673.5
681.5,654.0
683.5,668.5
714.5,667.0
676.0,656.0
713.0,664.0
693.0,657.5
702.5,653.0
699.0,653.0
686.5,648.5
704.0,655.0
695.0,647.0
712.5,655.5
684.5,652.0
694.5,642.0
690.5,658.5
686.0,642.5
690.5,654.0
677.5,655.5
704.0,659.5
708.0,662.5
693.0,668.0
691.0,675.0
690.5,639.0
694.0,649.5
708.0,668.0
709.5,663.5
694.5,646.5
682.0,651.5
690.0,641.5
697.0,667.0
702.5,668.5
708.0,654.5
687.5,656.5
702.5,652.0
692.5,649.0
686.5,659.0
695.0,635.0
696.5,657.5
670.5,662.0
689.5,660.0
695.5,665.5
711.5,653.0
703.5,677.0
682.5,661.0
700.5,651.0
700.0,676.0
694.0,639.0
696.0,659.5
702.5,658.5
689.0,667.0
693.5,650.0
703.0,654.5
710.5,661.5
712.0,658.5
692.5,657.5
700.5,668.5
686.5,653.5
697.0,659.5
696.0,662.5
693.0,639.0
695.5,656.0
695.0,657.0
703.5,658.5
711.5,642.0
686.5,668.0
685.5,646.5
694.0,671.5
688.0,655.0
694.0,644.0
706.0,661.5
701.5,654.5
681.5,636.0
704.0,658.5
693.5,647.5
692.0,649.5
701.0,657.5
683.0,662.0
697.5,656.5
703.5,668.0
692.5,659.0
702.0,663.0
702.5,683.5
689.5,660.0
693.0,662.5
689.5,669.5
687.0,674.0
681.5,666.0
705.0,671.5
687.0,656.5
684.0,644.0
700.5,654.0
703.5,653.5
698.5,651.5
705.5,657.0
711.0,663.0
725.0,664.0
698.0,659.0
699.0,662.5
698.5,650.5
689.0,659.0
