Substantia Nigra Right,Substantia Nigra Left
486.75,520.5
479.0,501.0
483.75,513.5
478.75,502.5
488.25,513.5
486.75,502.5
494.25,522.0
484.25,506.5
490.0,523.0
483.25,499.0
492.25,520.0
483.5,511.5
493.5,520.5
479.75,505.0
488.5,519.0
491.5,506.5
485.5,510.5
490.75,518.5
488.25,508.5
490.25,520.5
492.5,511.0
486.75,511.0
488.0,519.0
481.0,506.5
485.5,518.5
483.0,501.5
490.0,521.5
486.75,513.0
486.0,510.0
489.0,502.0
491.5,514.0
489.75,503.5
487.25,510.0
485.25,501.5
486.75,510.5
485.75,501.5
486.75,530.5
483.25,498.5
487.75,510.5
486.75,493.5
484.0,505.5
481.0,510.0
483.25,519.5
486.25,525.0
494.0,527.5
487.0,526.0
490.25,514.0
486.25,527.0
484.0,496.5
487.75,514.0
484.75,499.0
491.0,521.0
483.25,503.5
478.5,502.0
487.75,527.0
479.75,508.0
482.75,515.0
485.75,497.5
489.25,508.0
484.75,517.0
484.0,522.0
487.5,525.0
483.0,527.5
483.0,523.5
485.75,515.5
494.5,526.5
488.25,500.5
481.75,522.5
485.0,514.0
493.75,532.0
489.5,516.5
488.5,522.0
480.75,502.0
490.25,517.5
483.25,518.0
489.0,520.0
483.5,529.5
486.5,503.0
489.25,523.5
487.75,514.0
490.0,525.5
490.0,503.5
489.5,525.0
490.25,506.5
487.5,524.0
487.5,503.0
488.0,523.5
488.0,508.0
485.5,521.0
486.75,512.5
488.25,529.5
487.75,505.5
491.75,511.0
486.25,503.0
490.25,519.5
489.0,518.0
493.25,526.5
481.0,516.5
483.5,521.0
488.25,517.5
490.75,517.5
492.25,535.0
492.0,515.0
489.25,514.5
487.75,528.0
490.75,510.5
491.5,534.5
490.0,505.0
491.0,532.0
489.75,522.0
491.0,516.0
488.5,510.5
490.5,531.0
488.5,517.5
492.5,525.5
486.25,521.5
495.0,532.0
486.0,506.0
493.25,514.0
490.25,525.0
487.5,517.0
488.5,534.5
484.75,525.0
492.25,513.0
485.75,520.5
483.25,517.0
488.75,510.5
489.0,525.0
490.0,532.0
487.25,525.5
494.75,525.0
492.0,520.0
492.25,518.0
484.75,506.0
489.0,527.5
494.0,510.0
493.5,509.0
493.5,520.5
494.75,522.5
489.0,523.0
493.25,515.0
491.5,510.5
482.0,511.5
494.75,528.0
493.5,506.0
492.5,516.0
493.75,520.5
493.0,510.0
490.5,511.0
491.75,518.0
488.0,515.0
490.5,524.5
491.25,509.0
489.75,514.0
491.0,522.5
490.0,506.5
496.25,530.5
487.0,512.5
501.5,517.5
488.0,523.0
486.75,514.5
491.5,530.0
495.25,518.0
499.5,519.0
492.0,508.0
490.25,523.0
485.75,526.5
490.25,517.5
491.25,526.5
491.25,511.0
495.0,522.5
489.25,522.0
488.25,516.5
485.25,526.5
495.5,522.5
495.25,514.5
497.75,515.5
492.25,532.5
496.0,500.0
492.25,522.0
492.0,518.0
491.5,537.0
499.25,519.5
497.75,535.5
491.25,518.5
496.75,522.5
492.0,521.0
492.75,511.0
499.5,520.5
492.0,525.5
497.5,520.5
493.75,515.0
496.75,531.0
490.5,522.0
496.25,524.5
496.75,516.0
500.5,534.5
492.0,513.0
491.0,544.5
491.0,511.0
499.5,518.0
495.25,532.5
492.75,516.5
496.5,531.0
488.0,512.0
497.75,524.0
491.75,520.0
500.0,534.5
495.0,514.0
495.25,528.5
499.5,509.5
491.0,531.5
492.0,509.0
494.0,517.0
494.25,526.0
492.5,526.0
483.0,518.5
492.25,508.5
495.0,510.0
489.25,528.5
490.5,518.5
492.5,531.5
488.5,512.5
497.75,532.5
494.5,523.0
497.0,533.5
496.75,522.0
486.75,531.5
497.25,509.5
501.0,527.0
498.5,505.0
491.25,523.0
496.0,510.5
496.25,523.5
495.25,516.5
494.5,540.0
495.75,527.5
496.5,531.0
493.0,522.0
493.75,516.0
494.0,518.0
494.5,533.0
493.0,537.0
500.0,517.0
500.0,530.5
494.25,511.5
504.0,520.5
493.75,523.5
501.0,539.5
499.75,518.5
498.5,530.0
496.5,532.0
494.75,521.5
502.5,533.0
500.75,520.5
496.5,519.5
497.5,511.5
498.75,526.0
498.0,517.0
503.25,542.5
497.75,517.5
505.25,528.0
496.5,522.5
499.5,527.0
498.75,520.0
495.0,521.5
502.0,531.5
495.75,520.0
500.0,535.5
498.25,507.0
505.5,517.5
502.0,531.5
496.75,542.5
497.75,519.0
496.0,551.5
501.0,522.5
497.75,534.5
493.0,513.5
493.75,522.0
502.0,519.0
497.75,527.5
496.75,509.5
496.25,532.5
502.5,507.0
498.0,519.5
493.75,518.0
492.75,537.0
494.0,537.0
501.5,516.0
493.25,537.5
500.25,522.5
507.5,533.0
498.75,524.5
503.0,528.5
499.5,511.0
499.75,533.5
498.25,534.5
500.75,521.0
497.25,523.5
499.5,522.0
