Substantia Nigra Right,Substantia Nigra Left
844.0,593.5
849.0,604.0
840.5,577.0
817.0,586.5
835.0,597.0
832.5,573.5
841.0,573.0
823.5,577.5
825.5,587.5
809.0,593.0
828.5,576.5
815.0,601.5
843.5,592.0
818.0,590.5
835.5,591.0
824.5,613.5
845.0,590.0
832.0,574.5
835.0,593.0
843.5,595.0
842.0,576.5
820.0,590.0
809.0,602.5
835.5,594.0
833.5,600.5
829.5,591.5
834.5,598.5
824.5,571.5
837.5,603.0
839.5,588.5
834.0,600.0
815.0,595.0
838.5,606.0
848.0,600.0
825.5,590.5
831.5,611.5
842.0,613.0
844.5,569.0
825.5,622.5
835.5,592.0
820.0,599.5
835.0,603.0
832.5,608.0
823.5,603.0
831.5,596.0
823.5,605.5
833.5,619.0
831.5,593.0
835.5,594.0
817.5,622.5
848.5,605.5
848.5,595.0
828.0,586.0
816.0,624.5
840.0,610.0
830.5,606.0
848.5,604.5
841.5,607.0
844.5,611.0
842.5,594.5
846.5,599.5
850.5,602.0
839.5,618.0
840.0,615.5
840.0,600.0
827.5,610.5
821.0,618.5
839.5,601.5
848.0,606.5
837.5,611.0
858.5,615.0
849.0,604.5
821.5,613.0
836.5,629.0
859.0,612.0
839.5,618.5
823.0,639.5
839.0,593.0
799.0,623.0
871.5,597.5
839.0,610.5
836.0,617.5
823.5,607.0
850.5,602.5
837.0,588.5
835.5,616.0
855.0,609.0
847.5,606.0
841.5,602.5
837.5,603.5
838.0,626.5
838.5,620.0
855.0,611.5
825.5,616.5
853.0,613.0
848.0,604.5
822.5,610.5
816.0,621.5
851.5,631.0
804.5,627.5
845.0,612.5
862.5,613.0
833.0,615.0
828.5,610.5
840.0,615.0
836.5,603.0
827.0,622.5
820.5,614.5
859.0,621.5
838.0,613.5
858.0,606.0
853.0,607.0
831.0,614.0
832.0,607.5
839.5,606.5
814.0,619.0
847.5,643.5
854.5,605.0
826.0,624.0
819.0,632.0
841.5,610.5
821.0,606.0
840.0,614.0
822.0,599.5
843.0,616.0
829.5,599.5
829.5,625.0
803.0,610.5
843.5,607.5
840.5,599.0
837.0,617.0
827.0,619.0
842.0,627.0
865.5,625.0
850.0,609.0
835.5,601.5
839.0,614.0
843.0,636.0
845.0,611.5
846.0,614.5
851.5,629.0
840.5,613.5
838.5,608.0
840.0,603.0
823.5,624.0
832.0,598.5
826.0,615.0
821.0,603.5
830.0,621.5
847.0,597.5
817.5,620.5
855.5,620.5
826.5,616.0
820.0,621.5
852.5,601.0
846.5,605.0
825.5,627.5
822.5,618.0
824.0,587.5
837.5,624.0
844.0,606.5
842.5,606.5
846.5,613.0
860.0,619.0
813.0,617.5
842.5,595.0
825.0,605.0
818.5,608.0
834.5,602.5
828.0,609.5
844.0,606.5
820.5,606.5
845.5,610.0
859.5,612.0
842.0,597.0
829.5,622.0
853.5,611.0
835.5,609.5
851.5,612.5
842.5,613.0
811.5,609.5
862.5,617.5
840.5,603.5
834.5,617.0
859.0,590.5
832.5,609.5
838.0,618.0
831.5,606.5
849.5,618.5
848.0,618.5
837.0,619.5
827.5,620.0
854.5,608.5
840.0,595.5
825.5,628.5
862.5,599.5
828.5,599.0
818.0,620.0
831.0,614.5
833.5,621.5
829.5,614.0
853.0,637.0
841.0,603.0
847.0,606.5
837.5,638.0
857.0,607.5
828.5,617.5
829.5,637.0
847.0,608.5
844.0,610.5
833.5,618.0
849.0,626.5
865.5,609.0
866.0,629.5
841.5,622.5
838.5,630.5
861.5,602.5
839.5,617.0
826.0,624.0
834.0,627.0
858.0,604.5
825.0,597.0
850.0,623.5
838.0,615.5
850.5,626.0
869.0,621.5
840.5,615.5
870.0,620.5
837.5,634.0
841.0,614.0
844.5,620.5
844.0,621.0
838.0,616.5
814.0,633.5
848.0,625.0
818.5,621.0
829.0,615.5
826.5,625.5
850.0,609.0
839.0,627.0
822.0,634.0
843.0,612.0
831.5,608.5
842.5,631.0
860.0,623.0
826.0,607.5
856.5,607.0
834.5,619.5
834.0,629.5
851.5,607.5
847.0,614.5
823.5,628.0
857.0,619.5
863.0,618.5
828.0,634.0
831.0,643.0
859.5,602.0
839.0,622.0
827.5,645.0
839.0,615.0
834.0,630.0
834.5,616.5
842.0,628.5
850.0,624.5
819.5,628.0
841.5,611.0
837.0,611.0
816.0,597.5
845.5,630.5
844.0,610.0
816.0,620.5
823.5,622.0
860.5,627.0
826.5,618.5
836.0,605.5
851.0,628.0
856.0,628.5
835.5,611.0
834.5,630.0
830.0,622.0
857.5,611.0
821.5,607.0
832.5,613.5
832.5,615.0
818.0,616.0
834.5,597.5
824.5,642.5
837.5,616.0
845.0,628.5
824.5,638.5
836.0,627.0
859.0,631.0
856.0,622.5
852.0,628.5
845.5,636.5
830.5,614.5
828.5,641.5
862.5,643.0
849.0,593.5
806.5,631.0
