Substantia Nigra Right,Substantia Nigra Left
482.0,464.5
481.5,459.0
484.0,475.5
485.0,461.5
487.0,474.5
482.0,459.5
481.5,469.5
480.0,471.0
485.0,470.0
492.5,472.5
497.0,471.0
499.0,462.5
491.5,465.0
478.5,468.5
473.0,473.5
481.5,476.0
490.0,472.0
488.5,472.0
493.0,464.5
486.5,483.0
484.0,473.5
479.5,465.0
483.0,471.0
495.0,476.0
476.0,474.5
494.0,469.5
487.5,459.0
487.0,472.0
477.5,469.0
470.0,463.0
480.5,471.0
482.5,464.0
495.0,471.0
488.5,463.5
487.5,462.5
479.5,472.5
484.5,468.0
484.5,465.0
476.0,466.5
485.0,474.5
498.5,469.0
481.5,464.5
484.0,468.0
480.5,468.0
489.5,475.5
490.0,461.0
484.5,468.0
482.5,477.5
485.5,470.5
482.5,468.0
487.5,469.0
485.0,468.0
494.0,477.5
491.5,475.5
486.5,468.5
483.5,474.5
488.5,475.0
490.0,470.0
491.0,464.5
491.0,471.0
484.0,468.0
482.5,480.0
494.0,478.0
487.5,468.5
478.5,465.5
490.0,464.0
484.5,465.0
500.5,471.5
496.5,465.0
492.0,475.5
483.5,474.0
480.5,474.5
493.5,480.0
496.0,465.5
491.5,475.5
489.0,479.0
488.0,474.5
490.5,475.0
500.0,469.5
486.0,479.5
485.0,469.0
489.5,472.5
493.5,474.0
490.0,467.0
491.0,479.0
486.0,466.5
497.5,483.0
500.5,468.0
484.5,481.0
496.5,484.0
501.0,475.0
496.5,479.5
490.5,482.5
477.0,471.5
497.0,471.0
499.0,475.5
492.5,479.0
489.0,473.5
495.0,470.0
497.0,468.5
486.0,475.0
487.5,471.5
492.5,477.5
495.5,470.5
487.5,475.0
492.5,477.0
482.0,481.0
492.5,472.5
490.5,480.0
492.0,472.0
485.5,471.0
491.5,479.0
487.5,478.0
489.5,465.0
490.5,478.5
492.5,473.0
495.0,487.0
500.0,482.0
494.0,471.0
497.5,476.5
502.5,474.5
491.5,472.0
485.5,475.0
488.0,487.0
490.5,472.5
493.5,469.0
494.0,468.0
485.0,475.0
494.5,476.0
496.0,481.0
499.5,475.0
498.0,464.5
489.5,470.0
486.0,482.5
489.0,480.5
494.0,475.0
486.5,466.5
487.5,471.0
490.5,472.5
490.5,468.0
500.5,479.5
505.5,468.5
484.0,475.5
492.0,475.0
497.0,476.0
499.5,476.5
494.0,470.0
489.0,483.5
495.5,476.5
486.0,478.5
501.5,485.0
495.5,473.0
507.0,482.0
487.0,479.5
486.5,476.5
504.5,482.0
499.5,481.0
500.5,478.0
491.0,476.0
493.0,470.5
491.5,476.5
499.0,478.0
492.5,482.0
491.5,478.5
491.0,471.5
498.5,480.0
501.0,481.5
501.0,478.0
493.0,473.0
500.0,471.0
504.5,478.0
499.0,479.5
507.0,489.5
500.0,470.0
497.5,479.5
496.0,476.0
501.5,474.5
502.5,470.0
498.5,471.0
496.0,479.5
504.0,475.0
498.5,462.5
499.0,463.0
495.5,478.5
492.5,473.0
495.5,488.0
487.5,485.0
487.5,475.5
494.5,479.5
497.5,492.0
496.5,471.0
501.5,476.0
484.0,476.5
493.5,478.5
495.5,468.5
500.0,474.0
497.0,470.0
496.5,472.5
493.0,478.0
490.0,472.0
500.5,475.5
495.5,466.5
498.0,478.5
500.5,470.5
495.0,480.5
494.0,485.5
502.5,469.0
489.0,476.0
495.5,479.0
493.0,478.0
493.5,477.5
503.0,468.0
497.5,480.5
490.5,471.5
494.5,473.5
497.5,481.5
490.0,466.5
489.0,480.5
498.0,476.0
500.5,477.5
496.0,464.0
497.5,475.0
496.5,471.0
496.5,478.0
505.0,477.0
493.0,473.0
503.5,474.0
497.0,470.0
495.0,474.5
500.5,479.5
505.5,479.5
505.0,470.0
492.5,476.5
494.5,478.5
495.0,470.0
487.5,476.0
487.0,483.0
492.5,472.0
497.0,480.0
492.0,475.0
489.0,470.5
495.0,479.5
503.0,468.0
493.0,476.0
489.5,474.0
503.5,480.0
490.0,478.0
499.0,488.5
501.5,479.5
503.0,481.5
495.0,468.5
503.0,477.5
492.0,478.0
502.0,477.0
492.5,479.5
498.5,473.0
497.0,468.0
500.0,472.5
498.5,472.0
500.5,475.5
493.0,483.5
503.0,481.5
503.5,479.0
495.5,473.5
498.0,472.0
498.5,484.5
495.0,481.5
502.0,482.0
496.0,470.0
488.0,475.5
494.5,474.5
499.0,482.5
509.0,481.5
504.0,473.5
493.0,478.0
499.0,483.5
486.5,479.0
501.5,478.5
492.0,477.5
494.0,476.5
496.5,475.0
508.5,483.5
504.0,471.0
500.5,470.0
499.5,482.0
495.5,483.0
500.0,479.5
502.0,471.0
495.5,476.5
501.5,474.0
501.5,481.0
503.5,472.0
495.0,473.0
497.5,479.5
503.0,481.0
507.0,475.5
491.0,484.0
506.5,478.5
496.0,472.0
494.5,481.0
