Substantia Nigra Right,Substantia Nigra Left
430.5,440.75
430.25,443.75
433.5,447.5
428.25,442.75
428.0,437.25
433.5,442.0
439.25,443.0
436.25,452.25
438.25,438.25
436.25,444.75
433.25,449.0
441.0,448.25
437.75,444.25
441.75,446.25
440.25,447.5
437.5,445.5
446.25,450.5
439.75,445.25
439.0,448.5
441.25,445.5
444.0,441.25
447.0,450.75
451.75,441.5
442.5,442.5
450.25,447.75
447.75,444.25
448.5,447.75
457.75,445.75
454.5,452.0
460.25,443.0
459.5,449.5
455.25,444.5
451.0,448.5
454.75,455.0
452.0,445.25
455.25,452.25
455.5,444.5
467.0,446.75
457.0,450.0
461.25,446.75
466.25,450.25
458.25,455.75
461.5,450.25
468.5,452.5
464.25,456.5
466.0,457.75
463.25,454.5
471.5,452.25
471.5,451.0
467.75,449.0
479.0,453.75
475.5,446.25
477.5,453.0
477.0,453.25
471.25,457.25
475.75,457.75
469.25,456.75
478.0,451.75
472.5,458.0
473.0,457.5
476.5,466.25
470.0,455.5
469.75,450.75
477.75,451.25
472.0,453.0
468.25,456.75
467.75,449.5
477.25,449.0
473.0,453.0
471.5,450.5
470.5,457.25
463.25,456.25
463.25,460.25
469.75,452.0
470.0,452.25
473.25,449.5
473.0,454.25
474.75,459.0
478.25,452.0
477.0,452.75
469.5,458.5
471.0,457.25
479.25,450.0
475.25,452.25
476.0,454.5
476.0,456.25
477.5,460.0
476.5,453.25
481.75,458.5
481.75,454.75
471.25,453.25
482.25,452.25
481.25,454.5
479.0,460.0
480.5,454.75
484.25,450.0
477.75,453.75
482.0,456.0
484.25,448.25
482.25,451.5
487.75,452.25
479.0,457.0
489.75,448.75
483.75,448.25
480.25,458.0
483.25,454.5
478.75,454.0
486.75,449.25
484.75,454.0
484.75,449.75
487.25,450.0
485.25,446.25
489.0,447.75
488.75,456.0
483.25,451.5
495.0,451.5
492.5,447.5
494.5,454.75
494.5,445.25
492.75,452.0
489.75,456.5
485.75,454.0
493.0,449.5
490.75,452.5
493.0,449.5
483.75,456.75
491.75,446.25
481.75,447.75
484.5,462.25
483.0,453.25
487.75,449.25
479.0,457.0
477.25,456.75
482.0,449.5
483.25,449.25
483.25,460.75
482.0,455.5
486.75,451.75
489.25,454.25
490.75,459.0
481.5,453.5
502.0,451.5
495.5,458.75
481.0,456.75
473.25,454.0
489.0,455.0
490.25,456.0
490.25,456.25
493.0,459.75
488.0,461.0
489.75,458.25
492.0,455.75
487.75,459.0
483.5,454.0
482.0,458.0
480.0,466.5
482.25,453.5
479.75,462.25
483.25,460.5
476.75,456.5
481.75,460.75
480.0,466.5
471.25,462.25
476.0,463.25
473.75,464.0
473.5,465.0
473.25,462.5
475.25,460.5
482.0,468.25
475.0,464.75
467.75,465.5
467.75,462.75
474.0,466.0
472.5,463.0
471.75,458.5
471.25,464.5
475.75,460.5
476.5,461.75
479.25,461.0
476.25,462.25
474.0,460.0
478.0,459.75
478.5,461.75
475.5,469.25
482.0,466.75
477.5,468.0
479.25,467.25
477.5,464.75
479.0,464.5
486.0,459.5
480.5,460.0
479.5,465.5
487.25,463.5
486.0,464.75
488.75,462.75
478.25,458.25
471.75,458.5
480.75,471.25
477.0,465.75
476.25,457.25
466.75,463.5
467.25,464.25
466.25,467.75
465.75,470.0
471.0,466.5
461.75,463.0
472.0,464.5
472.0,460.0
470.75,467.5
467.75,463.25
458.75,457.25
468.75,458.5
458.5,464.0
465.25,464.0
467.5,465.75
463.5,466.0
471.25,467.5
463.0,461.75
465.5,463.0
464.5,464.25
460.75,464.25
470.0,470.75
455.5,465.5
460.25,461.5
466.0,458.25
467.5,469.25
471.0,464.5
469.25,460.5
468.5,466.0
463.25,467.5
466.5,458.0
471.5,457.0
472.25,461.75
467.25,467.5
463.5,463.5
472.25,463.25
473.75,466.0
465.75,463.5
469.0,463.5
486.0,468.75
471.5,463.0
476.0,466.75
480.5,461.5
483.75,459.0
488.0,463.5
469.75,464.25
467.5,468.75
470.5,457.25
485.5,466.0
488.0,458.0
475.5,468.75
477.25,468.5
473.5,469.0
473.0,463.25
471.5,465.25
475.5,461.75
492.75,460.75
487.25,457.75
481.0,461.75
487.25,460.0
482.75,460.5
479.0,466.5
480.25,457.75
485.25,454.5
481.75,458.75
477.75,468.0
470.25,456.75
481.75,453.75
478.25,457.0
491.5,464.0
476.75,461.5
485.0,463.5
485.75,460.5
491.25,449.5
494.0,455.25
497.25,450.75
488.0,452.25
493.5,457.25
491.5,463.5
493.5,461.0
489.5,456.75
500.25,451.25
501.25,452.75
495.5,461.0
498.25,453.5
496.75,458.5
486.5,461.5
487.0,456.25
495.25,452.75
497.5,462.0
498.5,458.25
497.0,454.25
492.5,462.5
492.75,459.5
488.75,454.5
493.75,461.75
498.25,461.75
486.75,455.5
490.0,462.0
482.0,461.25
