Substantia Nigra Right,Substantia Nigra Left
506.75,482.0
508.75,475.5
496.75,491.5
505.5,482.0
499.75,483.5
503.0,483.0
508.75,487.5
499.0,487.5
509.25,479.5
506.75,489.5
502.0,483.5
506.0,485.5
499.0,478.0
501.0,482.0
512.0,479.5
505.75,492.0
506.75,494.0
511.0,491.5
496.5,483.5
504.0,495.5
496.25,483.0
513.5,485.0
502.5,486.5
504.0,487.5
508.0,486.5
506.25,498.0
500.75,483.5
509.0,502.5
491.0,484.5
507.75,487.5
506.5,488.0
495.0,497.0
506.0,483.0
498.75,489.0
508.75,488.5
516.75,488.5
504.5,480.0
503.25,477.5
506.0,482.5
496.0,481.0
504.0,495.5
502.5,495.5
508.5,484.0
508.25,490.0
509.25,487.0
502.25,476.0
506.25,484.5
494.75,491.0
506.5,491.5
509.5,492.0
503.75,490.0
502.5,489.5
504.75,485.5
495.5,482.5
502.75,488.0
505.25,482.0
499.5,483.5
512.5,487.0
509.0,488.5
500.25,498.5
501.5,472.5
510.25,492.0
490.75,483.5
505.75,477.0
503.75,478.0
497.5,484.0
507.25,485.0
504.5,491.5
499.5,497.0
513.0,487.0
504.25,484.5
495.5,486.0
512.75,488.0
503.25,487.5
501.5,481.5
510.75,482.0
499.75,482.0
505.0,480.0
500.5,495.5
502.5,489.5
512.0,482.0
499.25,490.5
508.75,479.5
505.0,492.5
498.5,481.0
509.25,492.0
502.75,486.5
495.0,481.0
510.25,488.5
510.5,496.5
496.5,487.0
508.25,477.0
507.25,494.0
504.75,485.0
504.5,484.5
506.5,486.0
504.25,490.5
514.5,494.0
509.25,490.0
501.75,483.5
510.0,485.0
496.25,487.0
503.25,486.0
508.5,486.0
492.5,488.0
508.0,486.0
513.0,482.0
504.25,487.5
511.25,491.5
512.25,492.0
500.0,489.0
515.25,488.0
504.0,483.5
505.75,481.5
518.75,483.0
495.0,485.0
509.5,484.0
513.75,490.5
502.75,490.0
515.0,481.5
503.75,486.5
503.25,474.5
511.5,489.5
501.0,481.5
509.0,478.0
509.5,482.5
503.0,487.0
505.25,482.5
511.0,480.5
501.0,491.5
508.75,482.0
510.0,487.0
510.25,490.0
514.25,495.0
500.0,489.5
504.5,493.0
514.25,483.5
498.0,499.5
507.25,495.5
506.5,494.5
495.0,490.5
507.5,491.0
507.5,486.5
502.5,489.0
512.0,489.5
498.25,488.0
519.75,490.0
507.0,487.0
509.25,496.5
513.0,496.0
503.75,493.0
505.0,488.0
512.0,491.5
494.0,486.0
511.25,494.5
507.5,493.0
504.0,477.0
506.5,493.0
505.5,489.0
513.75,488.0
518.5,491.5
501.25,498.5
511.75,498.5
506.5,505.0
500.25,492.5
515.25,480.5
512.25,496.0
506.0,487.5
513.5,499.5
499.25,491.5
515.75,494.5
511.75,495.5
495.25,480.5
511.25,489.5
503.5,492.0
508.75,499.0
507.5,499.0
505.0,494.0
508.0,492.0
512.75,502.5
501.25,499.0
515.5,491.5
508.75,493.5
506.0,503.0
514.5,488.5
514.25,494.5
504.5,491.0
520.5,495.5
499.5,500.0
508.0,493.0
514.75,493.0
508.25,499.0
504.0,490.5
514.75,499.0
501.0,495.5
517.75,498.5
518.0,492.5
504.75,495.0
513.5,494.5
517.5,506.0
500.25,498.0
515.0,494.5
507.0,493.0
502.75,494.0
515.75,498.5
508.25,502.0
511.25,489.0
512.25,493.5
499.0,502.5
514.0,500.0
516.75,473.5
507.5,511.5
519.75,504.0
513.75,502.0
500.25,495.5
518.75,493.0
513.25,494.5
497.25,499.0
512.5,500.0
509.25,497.0
507.5,492.5
515.5,490.0
505.0,500.0
506.25,501.0
523.25,492.5
511.0,499.0
510.0,492.5
521.25,500.0
510.5,501.5
514.25,487.5
514.5,500.0
508.25,488.5
517.75,500.5
514.75,501.5
512.25,497.5
515.5,495.0
501.75,495.0
509.25,491.5
508.5,496.0
505.5,498.0
530.0,497.5
505.75,496.5
498.0,496.5
504.75,495.0
509.5,495.0
512.5,494.0
505.5,502.5
512.75,493.0
508.25,496.0
506.25,502.0
513.0,491.0
512.25,490.0
517.75,495.5
512.25,501.0
498.5,497.5
508.75,486.0
514.75,498.5
497.25,501.0
518.75,493.0
519.5,495.0
504.25,500.0
515.0,491.0
516.0,492.5
511.5,502.0
516.25,493.0
509.0,500.5
517.25,502.5
513.25,496.0
514.25,499.5
511.25,488.0
520.0,502.0
510.5,495.0
517.5,497.0
512.5,490.0
509.5,494.0
517.25,492.0
512.25,491.5
512.75,506.5
516.0,482.0
515.75,502.0
505.75,495.0
508.75,496.5
514.0,499.0
509.25,502.5
517.75,493.0
519.75,495.0
505.5,496.5
510.75,490.5
515.5,499.5
503.0,495.5
520.25,494.5
515.25,487.0
505.25,496.5
514.25,496.5
505.5,490.5
513.75,491.0
526.25,497.0
502.75,502.5
512.0,491.5
521.0,501.5
