Subject,Frontal Pole,Insular Cortex,Superior Frontal Gyrus,Middle Frontal Gyrus,"Inferior Frontal Gyrus, pars triangularis","Inferior Frontal Gyrus, pars opercularis",Precentral Gyrus,Temporal Pole,"Superior Temporal Gyrus, anterior division","Superior Temporal Gyrus, posterior division","Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, posterior division","Inferior Temporal Gyrus, temporooccipital part",Postcentral Gyrus,Superior Parietal Lobule,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division",Angular Gyrus,"Lateral Occipital Cortex, superior division","Lateral Occipital Cortex, inferior division",Intracalcarine Cortex,Frontal Medial Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Subcallosal Cortex,Paracingulate Gyrus,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Precuneous Cortex,Cuneal Cortex,Frontal Orbital Cortex,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Lingual Gyrus,"Temporal Fusiform Cortex, anterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Occipital Fusiform Gyrus,Frontal Opercular Cortex,Central Opercular Cortex,Parietal Opercular Cortex,Planum Polare,Heschl's Gyrus (includes H1 and H2),Planum Temporale,Supracalcarine Cortex,Occipital Pole,Left Cerebral White Matter,Left Cerebral Cortex,Left Lateral Ventricle,Left Thalamus,Left Caudate,Left Putamen,Left Pallidum,Brain-Stem,Left Hippocampus,Left Amygdala,Left Accumbens,Right Cerebral White Matter,Right Cerebral Cortex,Right Lateral Ventricle,Right Thalamus,Right Caudate,Right Putamen,Right Pallidum,Right Hippocampus,Right Amygdala,Right Accumbens
sub-2145,0.014231763737788367,0.005360603316241036,0.0029947728940052636,0.004686275040391847,0.004646648131333473,0.005864289885787781,0.005548689012224791,0.008548118712694558,0.006322352174049851,0.008629900190227009,0.007184815601206792,0.0045133337119933085,0.004667025893426482,0.00645860980040197,0.005956235980610822,0.004407800419389919,0.006854843567737686,0.007229171138743211,0.00470391719219102,0.008797108645974456,0.0030652494902405547,0.004806252063725298,0.005312529236361701,0.00842519417389629,0.025250265835939666,0.005235708682214547,0.011909430015362921,0.005783950225846885,0.0049237078761220215,0.005878385931794441,0.00585866480315325,0.008115413265765734,0.021537650478786197,0.013058243158452425,0.008900727870605621,0.01033655787653668,0.007826555602670926,0.0054150479666056,0.0061753629633654675,0.008327735754089467,0.007656573005331167,0.007544516695954292,0.005298002782400277,0.00713483042533326,0.010579999101559349,0.006392715319045039,0.007948908231883206,0.005474050719126322,0.004750087131582322,0.0065442947801380635,0.007620737197283983,0.00472563582277971,0.0060835814666770766,0.009369510138529026,0.005643698219048263,0.010669829509919427,0.008832963136749403,0.009958099509926837,0.008435881600659936,0.005834638950961406,0.005374102948889353,0.0054039054650757935,0.006633282832705499,0.014427335382577821,0.012540376181787634,0.00794323166200802,0.008539146523623137,0.0342250074276652,0.08653111207379384
sub-0264,0.011287566949577556,0.008445754228354101,0.007979137158385559,0.00846631409878545,0.0178515749037877,0.006808355492991588,0.004999251422355186,0.009137810089526814,0.006180202935118188,0.009577185738826485,0.010411781990308976,0.009109395595724662,0.007071123899980866,0.015927195242922902,0.017907696529029824,0.007987008381809019,0.006445012888591232,0.006876794928537125,0.006502539106359036,0.005451390510690424,0.005750594555309001,0.005674991181998357,0.005171504438449373,0.007928826480106947,0.052582724221163356,0.006007150358396282,0.037846085570147965,0.009968338771518344,0.010399615922018603,0.007480954247059503,0.006060786109833926,0.010259155251152039,0.03290713241491411,0.013988346289672103,0.006706328784334589,0.008541549315233467,0.018219957251840276,0.0066666052771905526,0.009870548928901003,0.009862858929032282,0.0058055200827052,0.00471896930444176,0.006106172543274034,0.00788987748032731,0.00727480106020333,0.00848839589699977,0.012833939006937202,0.023555114347710727,0.007869607218916934,0.00762865691666215,0.013427348177365074,0.008909501670204087,0.009763354008353126,0.005158915312080951,0.014162484043060088,0.007511577980255183,0.009248104203993883,0.011589836094981423,0.004723088379312014,0.007367696970022361,0.008225835592275648,0.005882770290721606,0.009509233649741471,0.02066783724164303,0.007582255964014583,0.015948381373977576,0.00998303522145039,0.025329399860795628,0.07115209204335776
sub-2134,0.007329843506542919,0.006801926547776749,0.004598308924157723,0.005221186169538427,0.005307797078523877,0.00753558266832972,0.004704405840455242,0.01624830493404589,0.006607697212658282,0.004793520327971,0.006774450182623386,0.0029931105165232935,0.0029727754527770545,0.011705721095168245,0.009726816405194124,0.0062631350492051265,0.003930702141313907,0.003639317220262413,0.005887162228458519,0.0032385402528723084,0.004291162960052794,0.005667371716484614,0.007419684597002602,0.009506725488772185,0.019719059154895885,0.008090139821459476,0.006594864870025661,0.007394683705821775,0.00525587098611931,0.006376158939582462,0.006770872268210642,0.00690493898550684,0.012942004107451204,0.02531789649486961,0.011040295156509183,0.00412448593139462,0.04062987412088549,0.0148266333372357,0.006995284419952344,0.0091434029330525,0.006001932381008266,0.005383003179585486,0.006205163227757613,0.008920176575064907,0.009094785646220759,0.004501417321326398,0.004325731046447175,0.005749285418701396,0.0032668452021831916,0.0050401900268122754,0.004159640746397239,0.008128134759599203,0.004048130348875517,0.007038517111303529,0.011911409353918611,0.014182772679500221,0.005822329990403473,0.009951982152127324,0.0046700674255852675,0.0018916970347688424,0.003978546823572394,0.0034817921952075264,0.005040792848237666,0.0115395884456431,0.009864535944524697,0.012631329447011095,0.012099686156732242,0.018297539064450828,0.07929826028153802
sub-0202,0.018280743944039952,0.016003267343410163,0.02430891664921866,0.015554889402388465,0.021577521815487985,0.01928949828258081,0.020990232477234177,0.03212316439221634,0.024970172604469047,0.021702461321615064,0.021772672437692632,0.019040241537354487,0.015831455370398633,0.017615875379437426,0.021276364807657565,0.01628646625587604,0.01827446031781632,0.021186285156492183,0.02558839038610056,0.018947654095777835,0.01826763615138494,0.019426330668537932,0.013046914144246783,0.022134794993579423,0.02194057020368491,0.026870667801630263,0.029654330532834505,0.03048439555462983,0.025314775958680483,0.022194211011119284,0.022557201649156807,0.0214628997172987,0.024418820246794225,0.030039616200920286,0.029333764579051246,0.024205420635472038,0.024050176740576967,0.022025202278677405,0.02829292128947025,0.015912844179484572,0.02686438230928948,0.017621565568254387,0.011851254576563372,0.026641538765843648,0.02209436615179847,0.01619841855838181,0.0203119979605625,0.016328678505921,0.016433399781093903,0.01913349625324138,0.050269554507253233,0.025393699598394773,0.029277555292482344,0.02306539396906537,0.02643242710412755,0.019627915061343145,0.02132622560221374,0.025176466804635027,0.022664605555007697,0.02355575946514453,0.021861175094040203,0.059144711396711167,0.05569873931082735,0.061912155614365,0.014977759330453323,0.02194004394813534,0.022582179665819838,0.024231885835204903,0.052990992876929634
sub-2141,0.007800102489718225,0.006909971596843765,0.005510567786626596,0.005755248586818498,0.007964883347742192,0.007473502123839759,0.0061548372356414315,0.0158994890426064,0.008694903175642735,0.0049875781663967595,0.005333555355381228,0.0053751849695711,0.007663981794115119,0.007482089757789723,0.007426744534179483,0.004182464294870899,0.0053145005780647495,0.005418620379435599,0.007913963157660669,0.004785228512833368,0.0060405952036623675,0.00544326602595452,0.006555061908572563,0.006967958838384571,0.012570192067483093,0.00781910795395733,0.010267225625441937,0.006280590021577219,0.009979334684001258,0.006664681983824548,0.00828692665288629,0.00776855933349457,0.017127489276645775,0.013599611800839611,0.013946451146256169,0.007294809889699635,0.014488605692898464,0.0061324618166715165,0.00693177066478013,0.005675738334729391,0.008683099234126737,0.00866742000863525,0.008758431137758975,0.007965808131509846,0.007462436888510367,0.008029673852990828,0.011920418986801464,0.005688600844405561,0.005734737716445586,0.005695302609773589,0.005093717690348836,0.005891432395030937,0.006387664527426885,0.009175190348838066,0.009994319492847962,0.0077533625168353625,0.008576640288185793,0.01016177000804431,0.007319824371082967,0.005530644666492302,0.005901853399919731,0.005455364958670705,0.005421106444012594,0.007608459078147489,0.00940506893541453,0.015881473359775994,0.015617866769218109,0.019314541357692734,0.040511970006557374
sub-0203,0.012558093574090714,0.010591045481722945,0.013965494680299112,0.010707060050509762,0.011795187777919205,0.013839570099370948,0.013212072436999815,0.015514076166494159,0.01608066843062302,0.01356614229214756,0.017908276670807476,0.013499427665497513,0.0121497562948632,0.017938026965811312,0.016155309685755556,0.012823080141998268,0.014076713476107018,0.011537180987822634,0.013065602152906147,0.010897372894413853,0.011171907299201774,0.011063567507284855,0.011695315888875839,0.01643008855751296,0.019726053511412888,0.01680106913517345,0.025230577748905064,0.020321624942479265,0.02022422571127399,0.01526630766400982,0.015248930487307627,0.012966351461110219,0.012174633291008456,0.02110600603933686,0.012262286769005482,0.022523301043818972,0.017365850812132315,0.01645950550767842,0.016581802589958953,0.014609366873655135,0.011539240434942373,0.01431642349995731,0.017971854629248916,0.014869353482392728,0.018104948513445913,0.017097675725681133,0.01830013059126824,0.014355326218019515,0.01207529956854897,0.013624513051896235,0.026658567623681847,0.024501651191429944,0.024463672827158098,0.013728287774810156,0.017957012930438457,0.0244001737213427,0.013818510480482491,0.01631000691390895,0.01673783470322721,0.013710271110910662,0.014043780752855159,0.041259082075238665,0.03536723732633532,0.04546785344787412,0.01191947439846426,0.017079839067468853,0.01204848003067098,0.013186966437340271,0.06250220555921573
sub-0222,0.005206700050485351,0.005318392691055007,0.005780679518135681,0.005205915084444233,0.005449460601386768,0.005300994993490598,0.005436494115911753,0.008932272141813724,0.005189868774748504,0.005410619348224762,0.00571251324437387,0.004716506759835505,0.004891366077130688,0.00579186291468662,0.005065965334004398,0.004583884310621302,0.004682033737022764,0.006807779406239293,0.004206583268116162,0.004845395336552695,0.004655306448220874,0.005499512353650229,0.004996384245034647,0.00607985726632552,0.006112874751298649,0.007155054304231488,0.009033406925317447,0.0066752895153490265,0.004239484359665097,0.006712905368896994,0.006684561973156563,0.008627830235611693,0.005892606742491153,0.004343320535823896,0.003991791691176569,0.00626409269936042,0.006975394089017333,0.003689133828725555,0.005465074927095061,0.005639463442893811,0.005462674824095268,0.0041881721223196045,0.003984515163753435,0.007064892284743856,0.006311409538185391,0.006576201361010074,0.009576850438510935,0.007731334252218101,0.003748270783870116,0.004834166110141041,0.004458640392901481,0.007796910498373608,0.008686068324726785,0.006243819760368213,0.006590079942189508,0.004814850335668937,0.006727362509328736,0.008542593971333614,0.009583058172218719,0.004484377227070291,0.006013007443288806,0.0039083071539023516,0.006547459921610268,0.011630266422112888,0.006198371427625286,0.008370331970834824,0.006241170941733823,0.007048585154158111,0.011226274270334954
sub-0224,0.0065150172027656226,0.005273942539297861,0.00538688504702813,0.004856909412607461,0.006342141465801246,0.0035428145956758017,0.00400697315517728,0.010761874758669797,0.005447920763678772,0.010112351426250936,0.007175384420163313,0.008957724553739362,0.008278086970965461,0.013450290344201147,0.017702427258569405,0.015097782760698281,0.004495366241889433,0.007971097605390434,0.009341969237822633,0.006513048886066072,0.006542086984973612,0.006937593847796127,0.011558367051288319,0.00899378906682302,0.011568646168982023,0.004450625316717638,0.012306259653827171,0.002876164847226747,0.003784828598892169,0.004558241039541331,0.006342725938162287,0.0062015104533016605,0.008130449874630035,0.01603137242940666,0.007541799124559708,0.005898685209665477,0.01572866458654248,0.014586952623775105,0.011157190655879607,0.008095231569467828,0.0038592255474589787,0.007894154197187272,0.0062746360636611815,0.003957673070218664,0.007115702715573711,0.003988648450675877,0.016086444314386973,0.01950893785050834,0.006172101055094466,0.007778556668403635,0.0068017927478404815,0.007340760284581148,0.008116229543173412,0.005826343790847476,0.0045012516663999,0.006553624529346111,0.007775317424990963,0.008790827417319068,0.006372583129024562,0.005528622616687373,0.005324478127458264,0.008430940358442133,0.008788886930156965,0.01192490284848773,0.008359295343904779,0.00671994192257969,0.008404805965905385,0.014206911154699402,0.15163314394128827
sub-2128,0.008079984123901108,0.007800890574113496,0.0061133127587203575,0.006427900659973563,0.012439001110289323,0.009949856158321307,0.0074367850238219796,0.02675853210136616,0.008242125347914367,0.006573123106805217,0.005040897387828526,0.003932602290965148,0.004319040067394298,0.008012961060340437,0.006090052008523813,0.003434754523233613,0.0064428443310597435,0.006283508846809027,0.005332327487865606,0.005697956720832556,0.005288649637911841,0.005282269978178441,0.005931944304699287,0.008164245749097953,0.011405876890440864,0.006506472630830633,0.004996109447199841,0.007424795660092657,0.00632679527724542,0.006227524374477031,0.008752598034354391,0.00795643294441933,0.01077146192364055,0.03768497077989462,0.011198764395717873,0.008273683319443925,0.020341713695195135,0.013590510742721584,0.010261297465020351,0.007174832204324649,0.008844225596085015,0.00828431995247075,0.007041835032180134,0.010349672027766692,0.010248224052807774,0.005315916257051277,0.009188058537896742,0.0066402142676327105,0.0071891035814901656,0.008721011259897092,0.008131513032335766,0.007780033022373324,0.008517837558518562,0.005738597030541067,0.0036846485666132216,0.015768523218563167,0.007806772968632288,0.006376632313824945,0.00878169699284156,0.004415532184954613,0.006616823354194926,0.008639279995146822,0.004351937266991435,0.012153947716062211,0.006311705029744152,0.010499900084232827,0.010870074078321263,0.026346655490395214,0.07645349901981068
sub-0267,0.0355924781618819,0.007713557114458071,0.006901193468939274,0.005850595557116646,0.011272720787078588,0.011855009661186315,0.00562074633312612,0.018167650716181174,0.008760017810305134,0.007421239545290141,0.008624237189639278,0.008421531381775283,0.005131206873785256,0.022628506610878545,0.03999470269250044,0.00950248799218156,0.0048868129765013745,0.0074636463587308775,0.008421675542649092,0.005954894682710497,0.007155498773685966,0.007984819329641383,0.010172898740149566,0.006195416489667809,0.09047326659896424,0.006403999273866458,0.04520834517681917,0.008926225272793175,0.009254412862879882,0.007974499772658369,0.0061184983258600195,0.007062615933864304,0.05500178985272333,0.026955190199838282,0.007957286076121816,0.0069477693950992,0.030823311452249577,0.028007765993952962,0.007095752780211996,0.004876828317057514,0.011856742757387335,0.008291494622187975,0.006876751990572674,0.008272228658777457,0.010613868636315648,0.010869083595789902,0.005859676277357711,0.008321408409363478,0.006521125836062811,0.007578705991414339,0.007426595928419051,0.006442191623792276,0.010253049418906077,0.008980981915369989,0.015007860178038498,0.00937440500737108,0.015085006156759808,0.014385605998126346,0.02458709809495128,0.007750043074299236,0.012180768707319427,0.010018551166528215,0.00627789291211573,0.028624548092949773,0.010159947409454556,0.020087772602355922,0.01107761343924295,0.019944212051117193,0.1042418489990502
sub-0206,0.011052471136859462,0.010603164706968688,0.01291113197341432,0.010006679295750331,0.012955939647372612,0.011339593390416557,0.011658463606810185,0.024986871973836113,0.017691831634259525,0.010868021432569163,0.012705572792648154,0.01121149864243128,0.010052384445732454,0.012342513926722686,0.012620014223750668,0.011505417863132887,0.010897666236985577,0.009551513241714844,0.010740956571505887,0.012748389458696956,0.010662248803202693,0.009258146510633784,0.009019467328443893,0.016888931054848635,0.01729269067972075,0.018515247302292325,0.021780405037423907,0.01793747063150103,0.01309480187327335,0.015407346622897382,0.014604485620494493,0.014378810032810357,0.014485412256915468,0.027330668308407715,0.022750033395531277,0.020873885761771162,0.016905188854825972,0.015754154777657417,0.013167849992214466,0.011738135937312329,0.015930705686856922,0.020283814822302588,0.01934597518061224,0.022377889930910853,0.022080119803205657,0.020324261100672862,0.016286359539333037,0.009759470896509834,0.014120109235353059,0.013119626998952602,0.03464122964959458,0.024523088671698234,0.030331014027227016,0.01220922874415854,0.019780617349406504,0.025075106863869424,0.023128274395521866,0.020272284811735496,0.01466827861789287,0.0146539228410183,0.012666210583826241,0.04548524355173881,0.019616560501491923,0.027925420258455493,0.0076767664171648094,0.009902566399273977,0.017255580666332232,0.01762025550424376,0.016162671274812145
sub-0243,0.006217593265968724,0.005087420685138297,0.00541716118334849,0.00453340155404221,0.004795555808506011,0.005192429599942908,0.003628556242404341,0.0157265152564743,0.0027418703880339496,0.0030241703875516016,0.00310236598408772,0.0036131802572818153,0.002490018477558901,0.00793492935919097,0.008865179613149053,0.01553813508872952,0.004173485673452556,0.0044814347621494315,0.003330598189917685,0.0026596841956565195,0.004001588603407481,0.004275145391861916,0.003340543749866808,0.005249266018830542,0.010695429593516126,0.005073377541142653,0.006492326789433218,0.005966817076921917,0.005009162239782878,0.007548823257976056,0.00555776341748291,0.006405321355892807,0.005544107402675745,0.008551486460716552,0.005363634694993432,0.007214222812024194,0.025723613360246093,0.00916501578892252,0.005391092782765707,0.004088034923558106,0.008506662071559883,0.005690101079699699,0.007271927054274621,0.007818827672674816,0.0067180951844231255,0.005906837781270285,0.005830840386744607,0.005020803574034779,0.005348078775841253,0.0036273824066875766,0.005483720145568273,0.005122982719197598,0.00508931721557325,0.0047401249051743635,0.007914492422637831,0.003758891695072163,0.004383458462364792,0.007198150093200316,0.0046813092687115025,0.0037811336124636535,0.004901496975415203,0.005175698523953371,0.005224293490031177,0.005334433952364207,0.005810406555931847,0.0060560807994296745,0.007777458586406581,0.011408385836180528,0.03016806491601175
sub-0230,0.006901191798126066,0.0054558915088659225,0.00470961864704283,0.005258615338275513,0.008378415880728999,0.006540631086778151,0.005090083521393657,0.010497222717557491,0.005446700398901352,0.0048072312839208915,0.009160234621486863,0.008982092561666792,0.0045804245362759686,0.008570539836375618,0.008272833550774064,0.004513829886934458,0.005208647080860564,0.005729555635625142,0.004693716446636965,0.004769991233255991,0.005258364134560818,0.005642360643962414,0.004532182792765019,0.006740724910091029,0.012016119248694564,0.006599986882848968,0.00886642812855707,0.007934229128941636,0.006256096452493946,0.006052738869807698,0.007659904412809302,0.008358873349723591,0.011009002363928867,0.015423927282431834,0.007009025774111567,0.005295751548714221,0.021207912097599247,0.006517999314708594,0.005446022440806857,0.004246329421717669,0.009863588520129129,0.007553610155507964,0.0079381708595612,0.009594107563583453,0.007954079717336224,0.00790720041308838,0.009273730706505856,0.009443956855063934,0.004780664430197124,0.005391723629665452,0.006218907209571575,0.0058268481714114,0.007633530019388609,0.00768006070552116,0.0115701415215619,0.006157008103471655,0.007672928079426337,0.007196096699854236,0.005886162919816977,0.004053010030282409,0.004847699711604794,0.007049960292767366,0.007346941656669369,0.01591320376271223,0.009740957950947144,0.027630654101186498,0.011483298897442281,0.01454233972254529,0.0364155385895244
sub-0210,0.017557610558502853,0.010940557636532173,0.011188719218027776,0.009164740296619343,0.014305812764995159,0.01344434869928486,0.011437592592644609,0.016583621995933318,0.010939088182943592,0.012089175749251316,0.013554766967860893,0.011741172154088193,0.010146320019976424,0.012462889695804702,0.010508098911906684,0.009549561225618532,0.00958900671046378,0.009691452755885274,0.011678039361543109,0.010259941805980794,0.008980593371573566,0.008859891394680405,0.009191198998070454,0.011086818389885076,0.013366799861940956,0.016145038863318757,0.02355504794767099,0.018624088930612417,0.0174070033303029,0.014632563924971384,0.014928438824991196,0.013742645263057147,0.023992143342560075,0.0205460662098666,0.01496147668626766,0.016503467567497335,0.014060495005134867,0.013735026404354126,0.015138382187994242,0.018227633609750882,0.016426283295533254,0.01651645373548024,0.010310084351362558,0.017218756438068458,0.01954363874112321,0.011862781799551239,0.01612346693427966,0.01022684380114486,0.011858727748748011,0.01103911040190024,0.029073411716824704,0.015579201498892175,0.015732332254378045,0.012069460395392006,0.01746137965130166,0.018891374426376634,0.01376463418148691,0.013354455111262861,0.014175616442336303,0.012346576463400878,0.011234006471857053,0.029962319132097254,0.012263708317417842,0.01344305159224425,0.00909449068694923,0.00970076220182853,0.013789267171066448,0.02077039034608914,0.0267786326657858
sub-0207,0.008720580440030204,0.009857132414806817,0.010535591276259965,0.00910163764104411,0.012519971179519347,0.010624821060615445,0.009320896550747769,0.013283855597136407,0.009842396943779431,0.011689148274352572,0.012260329218430524,0.01095017813688806,0.0102367964524426,0.013662900317919377,0.00899687713174097,0.009018797000288419,0.011344677297513364,0.01172546710506774,0.010466832103886665,0.011347041278753835,0.011070804996544406,0.011417837796975248,0.009865072799352333,0.012801891256187591,0.016664090905191813,0.01567752083992975,0.01833599521486647,0.012636046481732579,0.012475019892307588,0.012119075889430064,0.013750410073224641,0.01320548530665515,0.01686203068968262,0.014105209221127048,0.012650572284997249,0.014152270630602237,0.01160359685006235,0.01159811247893423,0.011194453912558076,0.008017752008367686,0.012514569815871818,0.015400994935312903,0.010023233393570799,0.01671584766786488,0.015731144436287585,0.011879166214335372,0.00959225336609472,0.017439235745918477,0.008275499348788486,0.010620254373536612,0.027563420916113156,0.018350589388629573,0.016251997556994635,0.011726866686572291,0.012577710990026162,0.020282497293534898,0.013473864914716624,0.01454377836451426,0.01415594008392615,0.009327467616331096,0.011492216632803507,0.03159560877761807,0.024966179627144425,0.020702255304847882,0.009470513204074193,0.009430122552338023,0.012522360986656211,0.013445349606312648,0.018964775806891637
sub-2148,0.006554258936715188,0.006313585504628232,0.007141982736547421,0.004878876939996627,0.008374604460853604,0.0068480576506551915,0.0037588271633380273,0.020302108370127348,0.004952697730560865,0.005768471196436053,0.00793778505452231,0.005132581888005897,0.0059908011788724885,0.00789810730229573,0.005371392768544727,0.0035483348784908376,0.006874337513576833,0.008120135377415995,0.0043175999231693804,0.00832938587818045,0.005310379595621794,0.008296838385556506,0.003608353089011062,0.0036428374395931187,0.007992849445649272,0.007614069549130882,0.013842842319200892,0.005447703453841584,0.004682730281766349,0.005389020506376174,0.006355147864740742,0.0046300499470466674,0.009408490188154478,0.023548976793693308,0.009517440123394118,0.005782275730658803,0.029772033343716888,0.00955961191558084,0.006079761379347354,0.004723919250438616,0.013349277103495575,0.007835078167396356,0.0049068676162110445,0.007293706668166578,0.006579285356687346,0.004657728308540917,0.006168917452216732,0.010453537589203213,0.003896387554964497,0.005192255769926845,0.009246917713600979,0.0064975988440653075,0.005753829725590395,0.011621224104563503,0.00777347784810496,0.016947213801150354,0.007749330433281862,0.012270699219381462,0.01553420991085502,0.004886198662836575,0.005685212679622613,0.008393170989381471,0.005570280128708074,0.006617705881800922,0.005240632485995215,0.011974755124609077,0.009605365869787113,0.016512060221304567,0.04873481081994471
sub-0212,0.02771357725376719,0.016320706975857815,0.02227334776688542,0.019504172011217912,0.022904635868843528,0.016631061810396763,0.01579094837758953,0.025653957904331372,0.020315361851801203,0.02241949849293256,0.017817349054264114,0.016935297387180456,0.015666821241788077,0.018120505108310276,0.015048829301669453,0.01400196466401285,0.0141876580437803,0.013880486740100076,0.014328481957995241,0.017146264183214313,0.01480724524918362,0.011475331566501629,0.011351814307449326,0.01843213649479449,0.04447019259100234,0.018132766368298435,0.0204385328190367,0.023959631949284195,0.022144505288623124,0.014798354607062369,0.016285067166280566,0.01544181574363375,0.015870388665020215,0.027110556173107172,0.02018458722488345,0.02406684475672817,0.01903586468864114,0.02217686190432738,0.02045628880715863,0.016254694306711358,0.013756413759244811,0.015480051998714965,0.015459977880300782,0.026251176160814536,0.02026545125690225,0.023289286436141674,0.02183185373420464,0.01318812198722875,0.014715190553892542,0.01846625021103957,0.02810126629318296,0.023728717755225212,0.030119535372020424,0.017524885956974327,0.022539264433755507,0.027090837723556253,0.021141658280954167,0.020381656842471466,0.024496768601667693,0.014903083450662434,0.01680699589986339,0.03133774381727386,0.028747627904188014,0.04295708539044969,0.014605201868280104,0.01636040843375079,0.03619843012378698,0.026223424029548314,0.04718679511971383
sub-0257,0.009465177198869856,0.006422751299048299,0.005032316310815766,0.005357727588822359,0.007664444045192552,0.005744951637495808,0.004574319238486795,0.014865793980870809,0.005841742010731116,0.006571414903523471,0.007473690499063606,0.010497205213946226,0.008650069578780518,0.0069997116999207095,0.006067441060737585,0.007549926264681719,0.003987252007055983,0.004427995608236858,0.0053723578843541085,0.005917157982924743,0.005816661799839773,0.006244876503888858,0.00836756512256541,0.007812895158960017,0.022303432573732098,0.006098118228129097,0.014866288857481974,0.006781461620004152,0.004627376499432487,0.005462277085629699,0.0074607028668466635,0.005657438534613332,0.012134444645501065,0.019330798351832226,0.00671180639116619,0.008083008394455323,0.018226538081511222,0.006470250823450794,0.007264071740449269,0.008320383402784608,0.0073859452893682755,0.006706771051271198,0.006166361131380894,0.005431191166447515,0.00548689657197397,0.004905469814422617,0.009430197460847334,0.013863465929774358,0.005537064031743276,0.006700757574446798,0.006714947038070238,0.005548441452537558,0.008428239789547133,0.008211685523550701,0.006269260653360876,0.0052147808631084315,0.008574311102035145,0.011114648483763588,0.006341646133628746,0.005117055622766526,0.005838714699803114,0.006683748561583103,0.005563421564411959,0.007698127888964585,0.006458693237258796,0.007725993987023855,0.007939662926115643,0.02118470630320758,0.031041480315785026
sub-0213,0.014853564970137208,0.014453183437719933,0.014939575521305261,0.011513181626512301,0.016559612730912235,0.01690824023925348,0.01340834266301102,0.02326987149494039,0.018598193179478254,0.01761587693673178,0.01918700683168849,0.014446682310987759,0.015242914773161382,0.02119467476811981,0.01953184571960557,0.01295338690778379,0.01338339589283848,0.011264219415955791,0.014506898300566765,0.015928435935044827,0.01435256750147794,0.012261571388746293,0.011529578183392002,0.017500486081430663,0.02760253101990397,0.01898339623713926,0.027830957204792586,0.01789319730100355,0.040502392267386965,0.02012242613381625,0.014811499239093055,0.02070139176045443,0.023371728208777753,0.028412805642828283,0.022927799290007003,0.019734237419975546,0.02181809954659452,0.01814364682625605,0.01708324896966998,0.010272193160508628,0.020537776929335713,0.028116917152307123,0.02332207136080602,0.018170981562693537,0.021339693999062135,0.016695445730038373,0.019494674606618523,0.016565301708456038,0.018035998683600264,0.015168502876753268,0.04721660302968139,0.018555362548557996,0.015239807758312567,0.0208699614961265,0.022377992136869942,0.022884100533033695,0.019659256340088815,0.019854850669821313,0.018871708118280078,0.025060760122144903,0.01580011969470997,0.06152914829854109,0.03944313829123614,0.061127724102935446,0.013961836278161145,0.01199833832624006,0.023116671879221364,0.03209192528930174,0.03784583208185322
sub-0226,0.018556817277115,0.007259883378013358,0.006962907608703711,0.008661412957082004,0.0084501658960318,0.007139062623093299,0.007146414448774955,0.021783744596586295,0.00901514468139397,0.00736176868050935,0.007056432788845979,0.0075721678188358735,0.005451511906776987,0.009672952068718349,0.01981709837692896,0.00827885931862221,0.00711331782224293,0.008657163664851556,0.007214521112096402,0.006303181479486178,0.006854936947620817,0.007249617729465074,0.004042597003532012,0.004789713671341553,0.03343771694297147,0.006118705631505041,0.02314026039522836,0.006520750610234763,0.007345416667682241,0.011683444360552818,0.006710347207027011,0.006575330703508934,0.018129995852214725,0.029376708424678603,0.009228552770133529,0.008878297056245491,0.013136231988663984,0.01602850448097352,0.004118233367706713,0.005007854851554699,0.006865359817861234,0.0058506327903288975,0.004002773161938087,0.005415003562537455,0.00498189783063776,0.012002113610736689,0.009620001271303798,0.005871082754790934,0.004391001727528037,0.007932012731647842,0.009680595497002786,0.006333207032124247,0.01169138766840471,0.010717783392863446,0.012862143184409569,0.01162554987146469,0.008805896766714165,0.005831119959881687,0.01197180710580667,0.006482060473946831,0.010713530866056723,0.01523397718553899,0.0040775091764042514,0.023973613709977568,0.007287909540608179,0.02274497806299152,0.005813941695737316,0.016374140381389745,0.04190316790357709
