Subject,Frontal Pole,Insular Cortex,Superior Frontal Gyrus,Middle Frontal Gyrus,"Inferior Frontal Gyrus, pars triangularis","Inferior Frontal Gyrus, pars opercularis",Precentral Gyrus,Temporal Pole,"Superior Temporal Gyrus, anterior division","Superior Temporal Gyrus, posterior division","Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, posterior division","Inferior Temporal Gyrus, temporooccipital part",Postcentral Gyrus,Superior Parietal Lobule,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division",Angular Gyrus,"Lateral Occipital Cortex, superior division","Lateral Occipital Cortex, inferior division",Intracalcarine Cortex,Frontal Medial Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Subcallosal Cortex,Paracingulate Gyrus,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Precuneous Cortex,Cuneal Cortex,Frontal Orbital Cortex,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Lingual Gyrus,"Temporal Fusiform Cortex, anterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Occipital Fusiform Gyrus,Frontal Opercular Cortex,Central Opercular Cortex,Parietal Opercular Cortex,Planum Polare,Heschl's Gyrus (includes H1 and H2),Planum Temporale,Supracalcarine Cortex,Occipital Pole,Left Cerebral White Matter,Left Cerebral Cortex,Left Lateral Ventricle,Left Thalamus,Left Caudate,Left Putamen,Left Pallidum,Brain-Stem,Left Hippocampus,Left Amygdala,Left Accumbens,Right Cerebral White Matter,Right Cerebral Cortex,Right Lateral Ventricle,Right Thalamus,Right Caudate,Right Putamen,Right Pallidum,Right Hippocampus,Right Amygdala,Right Accumbens,Substantia Nigra Right,Substantia Nigra Left
sub-2145,0.011432293223416627,0.01051917621757789,0.010559103422171518,0.010851902352111973,0.011493634746670929,0.010771710013396133,0.011937196492786468,0.00890559925970778,0.009678620221474189,0.010228050026843462,0.011034163137930722,0.010513516327168463,0.009607986006918342,0.010447996527911889,0.010207539740068224,0.010577993832649612,0.012544151590154404,0.011077758332226191,0.011689435719686952,0.011868305446061829,0.010897470753773566,0.010915710790290386,0.011993097726705197,0.012562228196853091,0.011677237991257089,0.010964284118911724,0.010436724249117832,0.010760187326655457,0.009055978953247964,0.011487282835346719,0.012539905924278531,0.009297047046037005,0.01088217033465535,0.009772034869264212,0.009904024631196136,0.011729611275631612,0.009564585696385615,0.010153557537151518,0.010767411952541472,0.010687553032682654,0.009770891478441405,0.010810636111492182,0.010353223455866761,0.009748510405958808,0.010115327746610309,0.010946904380150186,0.0084950447810373,0.010272304393827127,0.011728875737415535,0.011568065502877105,0.010433925180050683,0.009984905673552228,0.010630213154906951,0.011416834886436552,0.0100205107457135,0.01144734098964467,0.009893260973368978,0.010157250089893835,0.010145580505485972,0.01210384082598052,0.011250538705074524,0.009428938779346707,0.009747781970997559,0.00957917058630426,0.010118295351171874,0.00844229833139242,0.010482883391137692,0.01033828434397387,0.00845413608104221,0.00945833722955091,0.007541257521252054
sub-0264,0.011988460559401016,0.01094299696416567,0.012324243316918561,0.011652039596761754,0.013087268639830703,0.011085213484277438,0.01163569767930384,0.011237098594595474,0.012246984593366612,0.011318370440742109,0.012106317765280504,0.011354133109122916,0.011135597809281021,0.012832108781406728,0.012759740970071223,0.011658800876360353,0.011954678425185754,0.012305381067599062,0.010600525649567592,0.010398449485686013,0.011365826772954899,0.011152219294012807,0.010583468939557618,0.012931146723332143,0.012629199548269096,0.011521546465103732,0.012655871104077017,0.01266733818075497,0.011761147050214452,0.012816685158531184,0.01236914609393876,0.01082636931965763,0.012714919044682476,0.01094295288789927,0.01113486338525243,0.012368877349485077,0.011489582192070238,0.009574695872088868,0.012446714467271396,0.01134525239937414,0.009490313103347739,0.010782786595606173,0.010708880735842303,0.008026774530732587,0.010242049157832108,0.01161156110898056,0.009633559870588934,0.00762143563765657,0.012848411212708652,0.01263893166051267,0.011652352614188247,0.0124187606619997,0.01017246391203839,0.008744983510999324,0.010186756631693827,0.009969586941330448,0.010781683809549015,0.011049801383155861,0.010056692776961458,0.013113986384930977,0.013107264518357989,0.010646132136581908,0.011024688255869329,0.011456140684816886,0.009673143897834325,0.011321293142265147,0.010176591646906867,0.010739563606312775,0.012045853791849876,0.009109545365504663,0.007964095528114681
sub-2134,0.009581891202985872,0.011585720364689323,0.010148172999548068,0.009996341985693406,0.011123230417627021,0.012582587591077247,0.011788488120217325,0.010705500500589318,0.011248957929382287,0.009457891427261465,0.007505231369355009,0.009393599648783028,0.011085255792257323,0.010204682897452678,0.010074996088538252,0.011879440567345328,0.011140397378932736,0.0102576414858138,0.010320031626460868,0.010731435942492876,0.011382142064323777,0.013079718734788037,0.013038892143762582,0.011831373085922567,0.00988838676902227,0.010084220669953544,0.008474048770996634,0.009063180718136976,0.008720062109026436,0.01060967680170126,0.012642893623324256,0.012957166966523026,0.011313848830739447,0.012187543204048426,0.011277530398942883,0.01165801833618685,0.010616616546232398,0.011953916419998907,0.011513913146459902,0.013566133495903524,0.010088791616381447,0.011174265595585866,0.010495532254283525,0.011684676276771496,0.011337690286742903,0.0102054495100837,0.008346794713375225,0.013663150734046711,0.009788750631283557,0.012306495950696274,0.0065986065811349534,0.010339809369994927,0.009621261894753378,0.010527998479580636,0.011028150274838572,0.011573185229761845,0.00903510171539133,0.009654306659350947,0.006964640885381611,0.008344657993753567,0.01147073732926664,0.007007925040116606,0.006525519428205564,0.007823961567629842,0.010594739374389215,0.008486495711811655,0.010765462193984686,0.01082755767857725,0.008979326683411686,0.008289949990868737,0.008630569532438374
sub-0202,0.007722729601887917,0.007756827511600825,0.00798273841067846,0.008003505961792952,0.007931811485629693,0.007908084475525034,0.00810579311111872,0.007673013626550256,0.0077898850005459095,0.00770020134933632,0.007697776905415728,0.00769624907600717,0.007757006923588046,0.007699978844280648,0.008003597571120461,0.00773595455858152,0.00812575882200698,0.00814013223922666,0.0081107132271218,0.00801955037750245,0.007993405504798245,0.00807396047180745,0.0076743128992215,0.007787592251927896,0.007875941941706956,0.007906414320916707,0.007529683025700674,0.007694195403016182,0.007676352416772845,0.007761586224265002,0.007928495583326254,0.007901403943781094,0.007887596293669502,0.007566645026941013,0.007563253483415259,0.007636694481943734,0.007363212470050702,0.0072878690633561526,0.007578452130069424,0.00764706582298147,0.00789762423669773,0.007752856662667785,0.007750833771237728,0.007786074061993234,0.007823736315078829,0.007827236095967246,0.007846637969626293,0.007888869540537073,0.00769443299865108,0.00794412017367233,0.007729796044381327,0.007663651527572992,0.007720335848128813,0.0076759254095821175,0.007773959207085923,0.007408730790061153,0.007667326411212956,0.007775869444353181,0.007822953709357148,0.007638264891153432,0.007765501940831459,0.007501044248128085,0.007586894058585841,0.00760429696616483,0.008030618740843253,0.007405645146235214,0.00745039892779872,0.007391828302568687,0.0073518494757242045,0.007193744639458984,0.009285006367588696
sub-2141,0.010118786119012785,0.009842752797468277,0.009786012437971751,0.010626002901199867,0.008192411281037733,0.00887964926869176,0.010887215836628838,0.00933916296337649,0.007537545809062083,0.009626977787779739,0.008199142238494465,0.010018151538685018,0.011317981996201312,0.011780585592342897,0.010494322961806435,0.010168542355826895,0.011411135561641226,0.010922084001093194,0.010772281024357488,0.011236354378270634,0.010066259197342577,0.010539193853255115,0.009896889842975806,0.010216807627184514,0.009103136523577481,0.011320637727765016,0.009901592901213873,0.00676918939598194,0.006511021737006323,0.009962225521991927,0.011466586633333936,0.01077618261989482,0.009517657567580131,0.008830578483845048,0.0071247071749996,0.010459695037660784,0.010895524945637586,0.009304901898286156,0.006688829668810695,0.007599041612666339,0.0073844536397870645,0.007910937838636539,0.007454109727465342,0.007612975416981737,0.009012522027376004,0.00905771499418023,0.009745356003829822,0.0091637694324001,0.010975187709996075,0.010392837197664522,0.008814126862217983,0.009908754974137863,0.0076925036012087805,0.008747756771766929,0.009162227480798674,0.009953900228614337,0.00917730952107537,0.007409536666259719,0.010168017683775888,0.009769570860490987,0.010045288164973321,0.008218622877179638,0.008478970334705032,0.008749320444243192,0.008354029369535306,0.006953259426976049,0.007918603022383628,0.007768335348762128,0.008373075289507927,0.008252479941358965,0.007812768035297008
sub-0203,0.008065282526123057,0.007587290057610951,0.008153170067032553,0.007903470780715984,0.007757402557111698,0.008005882663575197,0.007855645858343425,0.007895557481585673,0.00786189152990988,0.007230074596118168,0.008013640885537066,0.007342146158004955,0.007166116174762215,0.007657524062395968,0.007422483592957613,0.006526575728794465,0.007720369845073444,0.007559779250560229,0.007684904390995458,0.007702940340615477,0.0074357427834467185,0.00742189104852361,0.007136923254079591,0.007791507304544866,0.007947260517997158,0.008014552369649776,0.007977574762565956,0.008229210530120129,0.00803926053125276,0.007019631652395588,0.007427085638962497,0.0072850304446973515,0.0076656265212518854,0.008282569176259493,0.007067646885107515,0.008001076981484008,0.008192082565660277,0.00788801643429594,0.0072073878837400525,0.007379878844008775,0.007945135194312938,0.007907758395894304,0.00829252281254613,0.007760956972217858,0.008374332205048483,0.008005966580023257,0.007696316214745968,0.007788894090402235,0.007711548411788092,0.007885570188861685,0.0077598232915174785,0.007630286825555594,0.007931708319495625,0.007277884685156514,0.007634080965570951,0.007226999998676588,0.007113401218000871,0.007635876847261492,0.007500645784873116,0.007534501572525677,0.007535386346504897,0.007900156565999688,0.00744757872126474,0.008127385403702055,0.007134493356656613,0.008334424150858367,0.007344687474497852,0.007255179359873332,0.008837309284827235,0.008388030979153947,0.010047757449050818
sub-0222,0.009201775518510685,0.010864003472075317,0.01173073714757488,0.010220211208590114,0.010057511399612024,0.010639870928617253,0.010003842337625126,0.008956680105959394,0.009686740813289336,0.010437900672872567,0.009301890912433677,0.010812872354297717,0.01147383700913672,0.009259875838117828,0.008654613521709199,0.010914774425509786,0.011324683255692976,0.010916773127932138,0.01059668809325226,0.011541727394803771,0.012174537429772514,0.012705750043585392,0.011879618694703435,0.012283663267581022,0.01001066897035374,0.009611873632281746,0.006237177226707026,0.008011249366815732,0.010328799030359959,0.010422149948076614,0.01203970244059047,0.013203193140026074,0.011243117812105881,0.00789694435943686,0.008232941685913334,0.011966540580177465,0.008438892255752903,0.008504954277147965,0.006193908814728053,0.008117540919905703,0.009523164468733691,0.008999087516652907,0.010514935373702091,0.009720341637815922,0.009866971229718977,0.009838747198705332,0.010181138750498241,0.013335557897030507,0.012561652408205242,0.010676824958830435,0.007966024508334436,0.006978477281088953,0.005606375484552838,0.011543601102011063,0.009694351813947396,0.007503239052307155,0.010037455179839977,0.00983366044341409,0.010926408637661365,0.011857151090773423,0.011440035545959503,0.00743632076483106,0.006380709257962844,0.007115936004559901,0.008220232223032113,0.0072827875361433135,0.00804178961269008,0.008111624319502226,0.007829021113374598,0.008145561214377393,0.007426182891204552
sub-0224,0.010358636690018934,0.008921966877609974,0.011289016239181302,0.011221566440813718,0.010120810546250638,0.009034447288271099,0.012317024610074962,0.008087893429978564,0.008474431787157777,0.009862095760905507,0.010810801705306326,0.010943421624283432,0.010468347806449074,0.009650286626797698,0.010126597684568214,0.011075639066387017,0.012243091326095372,0.011394583474974601,0.00860471754523125,0.008737031355039195,0.010042495835502312,0.010970625122158883,0.011695621637568519,0.011812633040033814,0.009032489539660416,0.010576957776862997,0.00826647980732782,0.008161862864445313,0.007161944082484243,0.012123446501074733,0.011667313781407425,0.009690972011902946,0.00776391625203933,0.00563637785745603,0.006782730583185366,0.007858736971149045,0.010418536289912482,0.009036078787288524,0.009589463623420417,0.01059150476312085,0.007651789198928265,0.0069424493552236975,0.00801909206682818,0.006384989922195871,0.008359752815134921,0.008943862492295571,0.010257288874613798,0.009740668690373594,0.012283640691705254,0.011386976819599161,0.008458340808923834,0.009460287787924803,0.0067611089380017215,0.00751768865832972,0.010098298536973586,0.005535294338926157,0.009713411512000985,0.00629782950590512,0.008350655869246095,0.009858437797808187,0.011722632314047663,0.0064726354536269485,0.007255672278364947,0.004662491001593325,0.006964275192882463,0.005888125454586249,0.005640485244630107,0.005057083954417199,0.0034902190910749095,0.005735429103236021,0.0045005027370570655
sub-2128,0.011038100100863191,0.010440097083028404,0.011354695534182037,0.010946079445975991,0.01151321055515303,0.011131983076281238,0.01190872731369951,0.011447561365060026,0.01078758059316632,0.009473239477767776,0.007940959586590553,0.0069693362473509735,0.009878443136439893,0.008810057435225964,0.0090919739163537,0.009596845065440972,0.012067065553652171,0.011981053464251696,0.01003568353694807,0.010753219536869226,0.009441136570873738,0.01177275342130201,0.011893907385547435,0.010451914388591983,0.006453631089898151,0.01031048978962813,0.007156381834135356,0.010882068474685622,0.010543705462709503,0.010836172745315556,0.012644508486858805,0.010348447909826102,0.00932916700989693,0.00717318187917121,0.008081160719570706,0.01178919376058476,0.008859492092882268,0.009023982504372976,0.011283387127659408,0.011366099943036017,0.0088895809475549,0.008632485716662277,0.007993622250196702,0.00892009920311151,0.00969926461231442,0.008620536267877144,0.009687136868811707,0.011698672814526592,0.012232637965823434,0.011694389042513976,0.008533770979998384,0.010178250421256722,0.009309296938752576,0.009932129050883347,0.0100670120807654,0.011233404552979841,0.006800249032500464,0.008128753298332528,0.00966347147504053,0.01133632778345272,0.011571736084064355,0.008761326916847653,0.005447756510669628,0.007248818615215361,0.009072414598098271,0.008742043780881071,0.008180419442432545,0.008930525349859057,0.006617609762072887,0.007055780283714049,0.008081692320848637
sub-0267,0.011439431347819254,0.008667400918004522,0.0096684774540819,0.009080721461689242,0.010114502914103572,0.009630469529172661,0.009017333285791749,0.010384959120284932,0.009304454341425076,0.008511199703555478,0.008482568418260861,0.00988457547302936,0.009473056228027243,0.010584371225146157,0.011069531186552845,0.00956861881636376,0.010404427356974224,0.010024061757723031,0.01008077281643544,0.010173285326775498,0.009213105810127815,0.010430703293428751,0.010980974347338716,0.010033760795691096,0.011555230787161678,0.01033699077538261,0.010442235907484696,0.00970438239208491,0.010237083041667601,0.00958907814588351,0.011147888400034668,0.011269419573438045,0.011725821862626724,0.010343927372836887,0.009059807407418094,0.009752170136285966,0.01090122232647575,0.010222008028732878,0.006857690112995657,0.0077820311795603276,0.008606620767108986,0.01070570722639553,0.010700793070707195,0.009128667239760574,0.008071478589005848,0.00892618548542595,0.00921536538633073,0.010401482276933771,0.010879567402811478,0.010140114492182587,0.008575217148058345,0.011212052350405248,0.009297120927659424,0.00968626798352999,0.009878849031016927,0.009490231663322574,0.00979678156554231,0.009936638949706738,0.01071178815907307,0.010856194263645022,0.01050916502071722,0.009503671733382022,0.006774790370965926,0.009576978881681188,0.009175256991038229,0.010412027973535392,0.009203407052057591,0.009123444242429614,0.010988924253143304,0.00909010956680258,0.009002060752625428
sub-0206,0.008259150992720342,0.0081449586472897,0.00851251882926334,0.008372076352050561,0.008503290109048676,0.008345250182965511,0.008363384676843012,0.008307398072875878,0.008384475433859579,0.008143308856757549,0.00812340201391599,0.007802542199101141,0.00799237212491146,0.008252089575683125,0.007676948946630198,0.008130318571453663,0.00837891310638907,0.008242124019157165,0.008211087389240507,0.008258981532573147,0.008154313826465363,0.008232008815043773,0.007929127576438363,0.008171333000172577,0.008408918937913635,0.00853210369120015,0.008021910622549026,0.008389128168017972,0.008176149773259566,0.008461122626178784,0.0084508407439822,0.008263935211364402,0.008197828736432768,0.008180240410633782,0.007931885510848521,0.008053416391897359,0.007926683383519,0.007797917106150597,0.00786226238739076,0.007978137254089718,0.00844746205528248,0.008629871357056014,0.008506475133650857,0.00857219308081389,0.008557129778540245,0.008335593347329305,0.008160062325297618,0.008154743539752042,0.008388937317830001,0.00832805607984645,0.008535158002079173,0.00846365151640464,0.008466156719644551,0.007847870500981504,0.008379364915270315,0.008633677759582679,0.008383581806335525,0.008434380469675097,0.0082051078956722,0.00822080928553262,0.008191680562028795,0.008415789242076895,0.0083445021345589,0.008429906224959451,0.007261994237757889,0.007321843026892525,0.007801263042150778,0.008205928767949936,0.006880271671390175,0.0077539011827821155,0.007497994823391216
sub-0243,0.0077797830093064915,0.00890084605445445,0.009770213548327748,0.010055694352979287,0.009738822808868548,0.00890353154153481,0.008940197225114922,0.008389957345605189,0.00778820224548451,0.007750454229593366,0.00731780980311987,0.008519532919722487,0.009206374736861502,0.010354995358767697,0.007137415758183331,0.009190298025988133,0.01022511920389165,0.00992882215502949,0.008162659236360337,0.00915628279864714,0.009487210429686616,0.010339327853475237,0.008919007985161348,0.009972146617930513,0.006844120642914094,0.010289249182734678,0.006614789892085361,0.008231187590967214,0.006978896277985007,0.010901890630578415,0.011747751958136508,0.010455243469498825,0.007016793178929591,0.007027624681149604,0.006392001809817533,0.009959446659671377,0.009070403039314081,0.006897175404346458,0.009227995327795283,0.009983126503609122,0.009645412058917367,0.0089075854623852,0.010712106997216428,0.0068776500558980465,0.008527392998535492,0.007009351459053406,0.00937105630533029,0.010714002922446923,0.011236287699368314,0.010041890317945511,0.007465775207607395,0.006352536807885086,0.007174381461638556,0.007954350786849564,0.008650842291031639,0.007319494607402152,0.008795266061862204,0.009320025049483567,0.007302901119101619,0.009837684713982093,0.010276978964359723,0.006727486676658867,0.006212785922228648,0.005778822973813396,0.007013322542082574,0.006395941894355367,0.006435921055261656,0.0056262204296267035,0.005358337275825391,0.006985552464000396,0.006372628940492754
sub-0230,0.013064327346377124,0.012224231290925864,0.012532473102752947,0.01231927758271515,0.012716357708598988,0.012213214384983474,0.01238532910880984,0.012769335225872683,0.01050802718132234,0.011528469531717505,0.012297618182145375,0.01198958953221458,0.01180552472525261,0.011600554884591361,0.011730030879142608,0.012001312922630843,0.012269643435680823,0.01198070454304813,0.011951375594459086,0.012080921363201349,0.011714710965302154,0.01227662615144691,0.012848902522269636,0.011887292485933001,0.01138393977467723,0.012507583992901286,0.010026038747090947,0.012068368382617283,0.010281283930854545,0.012155585289970407,0.01197654486951812,0.010286217882417228,0.012431518610186857,0.012101092894062086,0.011573734623362385,0.012319197289540139,0.011244202288232641,0.01154721158034341,0.010820221448959232,0.011067778677777279,0.01091995640002964,0.012768303435457972,0.01154793177246619,0.01207236880803215,0.011604461102286521,0.011532114817134159,0.010624562579624458,0.011187748561216565,0.01266799748686177,0.012576844017170519,0.010635182061658015,0.011822527849301436,0.010863982793232767,0.012382772537542986,0.011021050903521495,0.01233800320842299,0.011437015108192292,0.011340033707149295,0.011406884891937506,0.012723318637042324,0.013102333159657401,0.010884103523506891,0.010729478035180248,0.011401231433518679,0.011972803666123438,0.0109667132914724,0.012079140234275872,0.011360699801560917,0.009649756223982288,0.009984376702013454,0.008964514734704075
sub-0210,0.00961400537144713,0.007602052054415505,0.007721054474961047,0.007796332353780601,0.008142116656255059,0.007961499058930453,0.007829733588319456,0.008237847177532275,0.007767347554147541,0.007852911579527373,0.008116301069471824,0.00807511471754599,0.007612170741743035,0.007916864230512367,0.007396277003904582,0.007685808118364377,0.0077733300629921846,0.007812615190306835,0.00796387178930342,0.007634062298498208,0.007591166039350605,0.007648352745568203,0.007607417237162249,0.00780114433107179,0.007731796021571382,0.007820363690878542,0.007898675644567707,0.008648819934796638,0.007930028532330304,0.007622782297029553,0.0077652190702946116,0.007976381382737012,0.008145306691377675,0.006924523118284068,0.007522225076544005,0.007822889635164462,0.007874439199586627,0.0076656375744711585,0.007555460038173473,0.007668717427379581,0.007779095645433099,0.007602981705113301,0.007357357589211489,0.00753413172249339,0.007532267683178916,0.007695206765696958,0.008252971082157005,0.007898755248462395,0.007633232720972205,0.007775782304287215,0.007718448311495509,0.007825500692294575,0.008223098147121645,0.007565352547453821,0.007706956945705632,0.00765735462783179,0.007588265104386726,0.007696967228599245,0.007891858505624369,0.0076366128387862975,0.007781318025137643,0.007620476946017417,0.007803095365583385,0.007696342485116509,0.007364149129288117,0.007627442194641328,0.007119077736829812,0.007366741400161051,0.007002972904607383,0.007408227915868326,0.007434566939108078
sub-0207,0.00813957422430984,0.008021368323118947,0.008305846009888559,0.00818814566291501,0.008409869703571405,0.008143733784964037,0.00831426642114776,0.008430599392097652,0.008202827004969389,0.008362950286090114,0.008273424547066555,0.008158003995716437,0.008196271182098296,0.00876597191670265,0.007708766821621157,0.008077396714312957,0.008579158496867653,0.008550275688634043,0.008332382629375938,0.008330554510265185,0.008387877089023298,0.008416764010628592,0.00825827948446278,0.008285460328788689,0.00854201734024986,0.00851188373427958,0.008159352388123087,0.00809624215269252,0.008210693074897663,0.008007168255951186,0.00850314836675227,0.008548972616824543,0.008632779539307344,0.008324760990243674,0.007943538410591453,0.008792472695305201,0.007715957601747077,0.007778143127344456,0.00812322036899676,0.0081522983100986,0.008178515520784371,0.008484935189352527,0.008371446608871977,0.008388767616568007,0.008536314653459345,0.008320973168121084,0.008650879587189755,0.009237640212804144,0.008072616211165807,0.00824420507471841,0.008381086332504882,0.00826042365357644,0.008128770812494551,0.008141270594896043,0.008175102875299847,0.008103128337586194,0.008313298567167487,0.008349840384153717,0.0082658084853107,0.008032098398055828,0.00819641004815696,0.008418838435213396,0.008186796812971187,0.008203065381442708,0.007795918655758593,0.007795146236609887,0.007981075692038764,0.007991777063719094,0.009842060926578125,0.008104852955351804,0.007148384776634601
sub-2148,0.009604948766998883,0.010777875878181215,0.009982945364915492,0.010516194258357725,0.009551232969661011,0.010222403279417909,0.010696300193630803,0.010580353322032504,0.00965623609923239,0.00980511029462505,0.009554025676687526,0.01030201711021901,0.010896708628931894,0.00951767835516928,0.008504058588810207,0.009211319653565107,0.012827724796794872,0.012486275347518753,0.011031297942765094,0.011084120784539927,0.011544244806305125,0.010811486250829798,0.008795845564321947,0.008828023648495335,0.00952853342467997,0.010881975256919604,0.00922508301786894,0.006666442625296925,0.006786403556268681,0.010494915902225118,0.013089115449696652,0.009598162984526249,0.00950951461844576,0.010253884257059165,0.008958666488867534,0.009347738926127367,0.011655578376598856,0.010369558899965416,0.00933679972390451,0.00903119471192534,0.009146040123968566,0.009250230898145244,0.009365191610693824,0.00809172378241634,0.007571935222110555,0.009460858425092316,0.009864463630871144,0.009664506753689503,0.010544679634829758,0.01127046963329527,0.009856302066598084,0.009350396950309809,0.010180972993260233,0.009458641305451721,0.009925613971052103,0.011578918098644883,0.008893769909222691,0.010001122121154137,0.009802045993089767,0.010462224861078132,0.010554271528052807,0.010173625910783472,0.007623097997227158,0.00790272565604411,0.00879745598134005,0.010061664776260497,0.010022560283903694,0.01039929835131741,0.008273785877992696,0.008237720412844237,0.008285802203486431
sub-0212,0.00854231610084619,0.007980638403663615,0.008449734627424767,0.008440567464488229,0.00844096956917565,0.008273317478861546,0.008403185488744273,0.008273640381413958,0.007976022113207084,0.00816557296040924,0.007935084576050086,0.007850908548494444,0.008087330418978888,0.007951417048379615,0.007785848311586094,0.00792676408904431,0.008446153505094737,0.008377178940949085,0.008410260091143476,0.008404262119153492,0.008165505017097813,0.008120723609081759,0.00775612981684418,0.008031073736585001,0.008820257100338848,0.00866674221845302,0.007574580606545808,0.00817118669281921,0.008329951712663963,0.008059430714005666,0.00815708870956631,0.008295730719058125,0.008022005848238672,0.0073398990304751055,0.007577069858321641,0.008125644980183306,0.007904897361748596,0.007503392677782296,0.007617629498249132,0.008251030622814267,0.007977487815953766,0.008108173415715693,0.008326263478396581,0.00815159758577301,0.008169021996007265,0.008233397012970668,0.00843310614631776,0.00811164908392449,0.007896209447248882,0.008190892745900683,0.007984179730293743,0.008079860277708491,0.00797069297731963,0.008122732658422416,0.008506207199793656,0.008181069871155472,0.007845849624522455,0.007847313503252748,0.008681415517072017,0.007806352323156585,0.008171304740747929,0.007910276502524816,0.008067748775398636,0.008054640299829096,0.007984748268370966,0.008162468840448097,0.00860728832379425,0.007658384673812212,0.008043659629807139,0.007324813845548548,0.009502809671176744
sub-0257,0.009826126889028328,0.008279752810806541,0.009321482512063295,0.008739007980602148,0.009069367840627264,0.008786543671612251,0.00899830303182133,0.009202518617587988,0.00869159692912487,0.009780601810390315,0.00672534374163499,0.006116286688182432,0.009787565169575754,0.006747064309889747,0.007101129174141944,0.009321898121401247,0.00878552250297478,0.009776321229635863,0.00810969146024593,0.008277016077838364,0.011347973111224733,0.011291085846167186,0.008425169208103486,0.010805943667404842,0.008863018145946814,0.008148047473184622,0.007164001384023294,0.008465127195588854,0.006674579785579952,0.01208034189390953,0.012209601454451347,0.009466877238445885,0.0076867997152655215,0.006904610026989863,0.009409641614369003,0.012357511357321417,0.0067846178960281785,0.009672138595205316,0.009232106975262222,0.012502445134124823,0.00744781012539518,0.007024839161674696,0.006999058791645904,0.009683556885436023,0.006526453243708041,0.008713225771244474,0.011469363570638132,0.007783233361212328,0.010961953685351631,0.00930031438138167,0.007104690494489917,0.008410265149399165,0.008689900118811843,0.009714770576071896,0.007396685858917605,0.009938280526031821,0.0068042272030654615,0.007001793082388468,0.006868065952640962,0.010203596798418093,0.009084777866522597,0.00500207894497728,0.0073575109919943255,0.007690554211364648,0.007807649890842081,0.005709802221980618,0.0076249407663260054,0.008186010935929655,0.009822145222252504,0.00698587351646193,0.006753611997048772
sub-0213,0.0077910644823018255,0.00752597888121909,0.007737704122054129,0.007739077668576553,0.007827317511692937,0.007733134776641852,0.007732645999179553,0.007604794748674696,0.007694565278914788,0.007808509994385802,0.007706030638519385,0.0077960083772873395,0.007792526596514595,0.0075816460815123655,0.007821108488411204,0.007492495886432893,0.007798130690261056,0.007632125605704444,0.00792840582117038,0.007865306683052645,0.007840957938838437,0.007694429936221331,0.007556197225092133,0.007753004567925628,0.008095330550332054,0.007801274825477998,0.007523854388957688,0.007703350509781893,0.007574757065018194,0.007448756345069999,0.00777595195017283,0.007772474159805454,0.007671257280867637,0.007407727272791524,0.00734312636896004,0.0076800751023769435,0.007825015974083225,0.007453995877798049,0.007518680764721403,0.007597048405522187,0.007641527440620281,0.007829690757792248,0.007848508980265338,0.0077003633032537286,0.0076772973472343554,0.00793638447676973,0.007888798963885139,0.008365184665184728,0.007586088920956456,0.007724979647966267,0.007571158235743519,0.0075419873559187224,0.007678169805053295,0.007481216161648435,0.0076014388020113855,0.007338465124843781,0.007608272014857276,0.007717751219926409,0.007600325541804493,0.007545816517687429,0.007629553941015928,0.007413653660966432,0.007349034332843261,0.007574126966792373,0.0079629424281644,0.0076316650749805,0.007400643582287212,0.007370678336432701,0.007207302728104405,0.00727494724927405,0.007583757161009523
sub-0226,0.012711689435572401,0.012324117706264803,0.012463963949279434,0.012615008613324676,0.012317226126194732,0.012592163894729145,0.012345535764167977,0.012415028091249586,0.010973347677257295,0.011505554969732906,0.011805908624231028,0.012318276131483176,0.010716170209732034,0.012215435760908432,0.01260891644589237,0.012227325206174353,0.012452672075832992,0.012134868488410775,0.011560468453762119,0.011740148465246606,0.0122438747648861,0.012820610893052418,0.010754458474039233,0.010637407938613402,0.012397043988221569,0.011255834038729325,0.012211543275842196,0.011693488471661313,0.01177388330060694,0.012060932657776056,0.012385809660951343,0.011661722556876142,0.012715086117635922,0.012458079471315584,0.010832977208205124,0.011869437740749226,0.011855542353549967,0.012456606140071751,0.00974257804379932,0.010753195881053034,0.00996080546818549,0.008583100994297784,0.00817864079021285,0.0075905163678730665,0.008993308699766316,0.01140266069240698,0.010915080699441599,0.012283505817253352,0.01232687986713533,0.012767949169162799,0.010695788588107883,0.011300344626214182,0.01055541570435362,0.01246772050915449,0.012074336338325546,0.011195556557485513,0.011265647964931203,0.010323622397066131,0.011503363495587463,0.0128613042753838,0.012952601871876857,0.010524849075742368,0.00740504517990367,0.010891181969622764,0.010678617888313303,0.011656534297877741,0.007492897679380658,0.008228447811737092,0.011316598608811497,0.010622326856299802,0.007588005040459701
