Frontal Pole,Insular Cortex,Superior Frontal Gyrus,Middle Frontal Gyrus,"Inferior Frontal Gyrus, pars triangularis","Inferior Frontal Gyrus, pars opercularis",Precentral Gyrus,Temporal Pole,"Superior Temporal Gyrus, anterior division","Superior Temporal Gyrus, posterior division","Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, posterior division","Inferior Temporal Gyrus, temporooccipital part",Postcentral Gyrus,Superior Parietal Lobule,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division",Angular Gyrus,"Lateral Occipital Cortex, superior division","Lateral Occipital Cortex, inferior division",Intracalcarine Cortex,Frontal Medial Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Subcallosal Cortex,Paracingulate Gyrus,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Precuneous Cortex,Cuneal Cortex,Frontal Orbital Cortex,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Lingual Gyrus,"Temporal Fusiform Cortex, anterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Occipital Fusiform Gyrus,Frontal Opercular Cortex,Central Opercular Cortex,Parietal Opercular Cortex,Planum Polare,Heschl's Gyrus (includes H1 and H2),Planum Temporale,Supracalcarine Cortex,Occipital Pole,Left Cerebral White Matter,Left Cerebral Cortex,Left Lateral Ventricle,Left Thalamus,Left Caudate,Left Putamen,Left Pallidum,Brain-Stem,Left Hippocampus,Left Amygdala,Left Accumbens,Right Cerebral White Matter,Right Cerebral Cortex,Right Lateral Ventricle,Right Thalamus,Right Caudate,Right Putamen,Right Pallidum,Right Hippocampus,Right Amygdala,Right Accumbens
603.584578601315,820.1454138702461,823.6275862068966,793.0255536626917,828.3939393939394,802.9665271966527,790.8350649350649,686.7170626349892,813.577922077922,761.0,754.6962025316456,787.7881944444445,823.1239669421487,669.4772727272727,616.3434782608696,814.8547486033519,820.0726643598616,859.0092879256966,825.3085106382979,877.3252032520326,853.484126984127,867.2719512195122,829.4011627906976,845.3288590604027,404.46078431372547,867.7006369426751,416.43650793650795,873.8467432950191,853.9414225941423,880.5458515283843,878.6163021868788,859.2666666666667,578.8618181818182,593.063063063063,932.8904109589041,888.609022556391,464.51428571428573,809.0268456375838,897.0583941605839,863.7467532467532,908.8275862068965,949.9185185185186,907.3617021276596,901.4262295081967,958.3529411764706,918.4794520547945,883.1578947368421,838.179292929293,828.4945295404814,797.3143743536712,1040.7722222222221,950.7142857142857,979.8095238095239,699.9316239316239,760.6,883.2871287128713,814.4545454545455,810.5232558139535,737.7536231884058,834.8643654114366,767.0627607473245,1145.2142857142858,981.0252100840336,880.8695652173913,743.9230769230769,666.8387096774194,940.0,863.8666666666667,840.4
602.6162582187687,820.7919463087248,821.8241379310344,791.3730834752981,826.1688311688312,802.2301255230126,789.1259740259741,692.1252699784018,811.8766233766233,761.1897810218978,755.9556962025316,790.6076388888889,821.9421487603306,675.1666666666666,619.591304347826,811.022346368715,815.2076124567474,851.969040247678,821.0212765957447,873.3943089430894,850.1626984126984,862.9951219512195,827.5319767441861,841.744966442953,404.6078431372549,860.5350318471337,417.1111111111111,870.471264367816,854.5690376569038,873.7729257641921,871.131212723658,854.5166666666667,577.7709090909091,601.5945945945946,942.1369863013699,884.0526315789474,467.45714285714286,814.5637583892617,897.6204379562043,859.6818181818181,908.8793103448276,949.2592592592592,909.7659574468086,903.0491803278688,959.6078431372549,916.3013698630137,876.8947368421053,835.2045454545455,826.956548921538,795.407618062737,1032.9722222222222,943.0989010989011,973.4166666666666,702.7179487179487,758.32,879.7663366336634,813.7832167832167,809.1627906976744,740.5797101449275,833.6433054393306,765.6593506257935,1133.530612244898,980.0840336134454,879.4782608695652,745.4102564102565,660.6129032258065,946.2962962962963,869.2,850.2
602.836820083682,818.8523489932886,820.1913793103448,791.8926746166951,825.056277056277,800.3347280334729,788.7779220779221,689.0302375809936,810.6493506493506,758.3138686131387,752.2151898734177,787.7256944444445,821.0289256198347,668.1590909090909,616.1,812.6312849162011,816.1384083044983,852.922600619195,820.9627659574468,871.2439024390244,849.8888888888889,863.030487804878,827.3633720930233,840.2013422818792,402.1764705882353,859.687898089172,416.1190476190476,867.7509578544061,850.1548117154812,877.3624454148471,871.6083499005964,850.15,579.6509090909091,592.5135135135135,931.6438356164383,883.1015037593985,463.74285714285713,807.5906040268457,893.6496350364963,862.2207792207793,906.0172413793103,943.1111111111111,906.6276595744681,900.5901639344262,951.0392156862745,909.6164383561644,882.8421052631579,835.7045454545455,825.222882150672,794.0970355049983,1022.8777777777777,941.9835164835165,971.547619047619,700.5384615384615,755.52,879.4732673267326,810.8671328671329,801.1860465116279,732.3913043478261,831.7827754532775,764.8193361146381,1127.6530612244899,979.9663865546219,876.7826086956521,743.4102564102565,663.0645161290323,940.2407407407408,865.6,847.6
603.3909145248058,819.0290827740492,822.553448275862,792.076660988075,823.6883116883117,803.4225941422594,788.9467532467532,689.9676025917927,809.7597402597403,760.4744525547445,755.8227848101266,788.7326388888889,822.4462809917355,672.5151515151515,618.4521739130435,812.4860335195531,815.4342560553633,851.7058823529412,820.2074468085107,872.869918699187,850.5079365079365,862.3365853658537,826.0872093023256,840.6845637583892,403.95098039215685,859.375796178344,416.6984126984127,870.1570881226054,853.7991631799163,876.2532751091703,871.7773359840954,854.0916666666667,577.709090909091,595.6396396396397,928.0,882.5451127819549,467.9142857142857,814.1140939597316,895.4233576642335,860.8571428571429,908.5172413793103,943.3629629629629,906.6276595744681,898.1639344262295,950.3333333333334,909.5342465753424,877.2105263157895,835.1590909090909,825.3691778680837,794.3809031368494,1025.4277777777777,944.7362637362637,971.9047619047619,696.4786324786324,756.856,879.360396039604,806.8111888111888,806.5,736.463768115942,832.8305439330544,765.4917467803374,1126.9285714285713,980.4201680672269,876.0,747.3333333333334,660.1935483870968,933.074074074074,869.8333333333334,852.8
603.0245068738792,818.1297539149888,818.9068965517241,791.3867120954003,826.4415584415584,799.9581589958159,787.3506493506494,690.2958963282938,811.8506493506494,758.0583941605839,753.6075949367089,788.3819444444445,821.4214876033058,669.6136363636364,615.195652173913,811.0055865921788,814.7612456747405,851.0247678018576,820.0531914893617,871.869918699187,849.452380952381,861.9987804878049,827.6947674418604,841.1946308724832,403.8529411764706,858.6496815286624,417.23809523809524,868.9272030651341,852.907949790795,877.8165938864629,870.8469184890656,851.5416666666666,580.0618181818181,597.1261261261261,936.1506849315068,883.2781954887218,464.9714285714286,811.6577181208054,896.2262773722628,860.474025974026,905.5,943.4666666666667,903.8936170212766,896.7540983606557,947.7254901960785,907.6575342465753,876.7894736842105,834.0530303030303,825.2869646764614,793.9105480868666,1024.5388888888888,937.032967032967,967.1666666666666,701.5299145299145,757.848,882.9465346534654,814.7762237762238,804.8837209302326,736.6376811594203,831.8298465829847,764.5528750226737,1125.591836734694,979.0840336134454,874.7826086956521,747.9358974358975,663.483870967742,946.5370370370371,865.8,853.0
603.8947997609085,819.3355704697987,821.1,791.7240204429302,822.939393939394,800.6861924686192,788.1636363636363,689.5226781857451,810.5519480519481,758.985401459854,754.5189873417721,789.0243055555555,821.5537190082645,673.1212121212121,619.5869565217391,812.6536312849162,815.401384083045,851.984520123839,820.2340425531914,871.0569105691056,849.8055555555555,863.0926829268293,826.9709302325581,838.5704697986578,404.8627450980392,860.0382165605096,416.3333333333333,871.1340996168583,854.2259414225941,877.2096069868995,872.9244532803181,853.7833333333333,580.2436363636364,597.1891891891892,931.1232876712329,882.1315789473684,466.42857142857144,812.9731543624162,892.07299270073,859.9415584415584,907.948275862069,942.8074074074074,904.1914893617021,898.7704918032787,949.0,908.2465753424658,876.8947368421053,833.7575757575758,825.0922163175992,794.6608066184075,1022.9111111111112,943.7912087912088,970.9285714285714,698.2222222222222,754.512,879.2851485148515,808.5174825174826,808.0,736.2463768115942,831.9379358437936,765.1139125702884,1126.0102040816328,978.2521008403361,877.5652173913044,743.1025641025641,663.4193548387096,936.6666666666666,867.1666666666666,860.8
601.1972504482965,817.9149888143177,817.5568965517241,789.7410562180579,822.7316017316017,799.8702928870293,786.8961038961039,686.1965442764579,806.8571428571429,754.9635036496351,754.0126582278481,786.28125,820.2148760330579,667.7651515151515,615.7086956521739,809.268156424581,814.3806228373702,851.6346749226007,818.2287234042553,869.9756097560976,847.2460317460317,861.3792682926829,825.1744186046511,836.3355704697987,403.79411764705884,856.1847133757962,415.4047619047619,864.5249042145593,849.531380753138,874.9563318777292,869.5288270377733,850.1833333333333,575.4872727272727,595.2702702702703,929.5479452054794,877.6804511278195,463.75714285714287,808.9731543624162,891.8686131386861,858.9675324675325,906.2758620689655,937.3037037037037,899.7127659574468,894.8032786885246,951.0196078431372,908.1095890410959,879.2631578947369,833.4570707070707,824.0262582056893,792.0963460875561,1023.1888888888889,938.7912087912088,968.7738095238095,698.4615384615385,755.008,879.940594059406,807.4965034965035,800.5232558139535,736.3623188405797,830.681311018131,762.4797750770905,1125.938775510204,978.8151260504202,877.9130434782609,743.3589743589744,659.3870967741935,928.2407407407408,862.9,838.8
603.3933054393306,817.9619686800895,819.7672413793103,790.763202725724,825.8354978354978,799.6652719665271,788.274025974026,692.0215982721382,809.9155844155844,760.4452554744526,753.8924050632911,788.2361111111111,823.2561983471074,673.5909090909091,618.7782608695652,811.2960893854748,815.0173010380623,851.4736842105264,820.5904255319149,872.6463414634146,849.6428571428571,862.8560975609756,826.8633720930233,841.7583892617449,405.5882352941176,860.1464968152866,417.6507936507937,870.1302681992337,852.418410041841,875.4803493449782,871.5407554671968,855.1583333333333,580.3309090909091,596.972972972973,939.7808219178082,886.1278195488721,467.4,813.6375838926175,901.0,862.9415584415584,907.3965517241379,944.7333333333333,902.2234042553191,898.311475409836,953.1960784313726,905.917808219178,880.3684210526316,835.3434343434343,826.1509846827133,794.7569803516029,1024.5833333333333,942.6593406593406,973.0714285714286,699.7521367521367,756.152,879.3326732673268,808.048951048951,806.9302325581396,736.0434782608696,832.5481171548117,765.0540540540541,1124.204081632653,977.5966386554621,876.3695652173913,746.3205128205128,659.0,940.7407407407408,861.9,858.2
601.6407650926479,820.0134228187919,819.6068965517242,791.045996592845,825.0519480519481,801.9037656903765,788.0090909090909,688.9179265658747,808.3051948051948,758.5328467153284,754.4620253164557,787.0173611111111,821.1487603305785,671.3409090909091,617.8391304347826,809.3687150837989,815.2889273356401,851.6006191950464,819.3457446808511,871.0162601626016,848.9444444444445,862.3182926829269,826.9593023255813,838.5302013422819,403.22549019607845,857.4203821656051,415.2063492063492,868.4980842911878,852.0627615062762,875.6244541484716,869.7057654075546,853.3083333333333,582.1018181818182,595.918918918919,933.1369863013699,881.5714285714286,466.22857142857146,810.1140939597316,894.9416058394161,861.3181818181819,907.4827586206897,941.762962962963,900.5744680851063,897.3770491803278,948.7647058823529,906.082191780822,879.3684210526316,832.4646464646464,825.2344482650828,793.5220613581523,1023.4388888888889,937.0989010989011,970.3095238095239,699.4615384615385,753.184,881.039603960396,806.8321678321678,803.8488372093024,735.2028985507246,831.2946304044631,764.1685107926719,1124.142857142857,977.546218487395,874.8913043478261,746.1025641025641,659.483870967742,936.1851851851852,866.3333333333334,856.8
602.4949193066348,817.7628635346756,818.95,790.7069846678024,823.7662337662338,798.6652719665271,787.8597402597403,689.6997840172786,807.1558441558442,758.7007299270073,753.4367088607595,786.53125,819.4504132231405,672.6818181818181,614.8521739130434,812.31843575419,814.6868512110726,849.9473684210526,819.6968085106383,869.9227642276422,846.9603174603175,860.7085365853659,825.2441860465116,839.4161073825503,404.88235294117646,857.7515923566879,416.1587301587302,868.9272030651341,851.2468619246862,874.6244541484716,870.5248508946322,852.8416666666667,578.3163636363637,597.5135135135135,932.4383561643835,877.3533834586466,465.0857142857143,811.6845637583892,893.7737226277372,860.7857142857143,905.6724137931035,939.3037037037037,898.7765957446809,894.5409836065573,945.4705882352941,905.917808219178,877.421052631579,829.4772727272727,824.6201938105658,793.142364701827,1023.4277777777778,939.978021978022,969.5714285714286,697.4102564102565,756.688,879.0891089108911,806.2447552447552,806.2674418604652,735.4057971014493,831.4707112970711,763.2831489207329,1128.1734693877552,977.3865546218487,874.9782608695652,741.974358974359,658.5806451612904,933.2962962962963,855.9666666666667,866.0
