Substantia Nigra Right,Substantia Nigra Left
3371.0,2599.3333333333335
2883.0,2104.0
2707.25,2071.3333333333335
2519.25,1890.3333333333333
2608.25,1826.3333333333333
2483.5,1753.3333333333333
2618.5,1769.0
2521.0,1745.3333333333333
2603.25,1778.3333333333333
2565.25,1824.3333333333333
2559.0,1811.6666666666667
2584.25,1842.3333333333333
2554.25,1719.3333333333333
2624.75,1726.3333333333333
2461.0,1575.0
2584.75,1755.0
2471.0,1655.0
2565.75,1705.0
2440.0,1595.0
2587.0,1632.3333333333333
2555.5,1606.6666666666667
2475.0,1487.0
2579.75,1625.3333333333333
2466.25,1630.6666666666667
2548.0,1707.3333333333333
2475.5,1606.3333333333333
2621.75,1604.0
2407.25,1536.0
2565.0,1668.6666666666667
2436.0,1564.6666666666667
2583.25,1667.0
2553.0,1662.3333333333333
2542.25,1686.0
2455.25,1523.3333333333333
2523.25,1539.3333333333333
2464.5,1526.6666666666667
2415.5,1524.6666666666667
2587.75,1607.6666666666667
2566.75,1613.0
2519.5,1559.6666666666667
2521.5,1520.6666666666667
2395.5,1462.0
2512.0,1603.6666666666667
2490.25,1605.0
2529.0,1669.3333333333333
2544.75,1647.6666666666667
2430.0,1440.3333333333333
2510.75,1499.0
2473.5,1550.0
2456.75,1550.3333333333333
2536.5,1656.0
2551.5,1654.0
2508.0,1581.0
2525.25,1558.0
2391.0,1396.0
2439.75,1479.6666666666667
2467.75,1571.6666666666667
2452.5,1564.6666666666667
2435.5,1625.6666666666667
2485.0,1666.6666666666667
2337.75,1460.3333333333333
2516.5,1536.6666666666667
2506.75,1570.0
2476.75,1569.6666666666667
2374.25,1491.3333333333333
2473.5,1507.6666666666667
2397.25,1415.3333333333333
2381.5,1400.3333333333333
2583.75,1613.6666666666667
2560.75,1711.0
2519.75,1601.0
2522.0,1527.6666666666667
2506.5,1519.6666666666667
2380.25,1448.0
2536.75,1531.3333333333333
2504.25,1562.6666666666667
2487.75,1510.6666666666667
2377.0,1394.0
2495.0,1395.6666666666667
2432.75,1462.0
2521.5,1555.3333333333333
2501.25,1562.0
2365.75,1560.0
2524.75,1590.3333333333333
2579.0,1617.3333333333333
2398.75,1523.3333333333333
2498.0,1461.6666666666667
2498.75,1403.3333333333333
2512.5,1422.3333333333333
2432.75,1427.0
2431.0,1511.3333333333333
2336.5,1420.0
2510.75,1511.0
2308.0,1408.6666666666667
2509.25,1497.3333333333333
2387.75,1412.0
2329.25,1471.0
2476.25,1474.0
2505.0,1445.6666666666667
2358.0,1417.0
2439.0,1413.0
2401.0,1458.0
2304.0,1407.3333333333333
2530.25,1462.0
2447.0,1433.6666666666667
2487.75,1455.3333333333333
2469.0,1510.6666666666667
2359.75,1451.3333333333333
2440.5,1545.3333333333333
2382.5,1432.6666666666667
2546.5,1452.0
2369.25,1342.3333333333333
2477.25,1444.0
2428.25,1449.0
2513.25,1420.3333333333333
2485.5,1332.0
2482.75,1307.3333333333333
2280.25,1323.6666666666667
2367.5,1416.6666666666667
2426.5,1455.6666666666667
2396.25,1410.0
2446.5,1383.3333333333333
2466.0,1387.0
2378.5,1424.0
2465.0,1403.0
2344.25,1357.6666666666667
2398.75,1303.6666666666667
2216.0,1232.3333333333333
2501.0,1300.3333333333333
2500.25,1247.0
2353.5,1279.3333333333333
2244.25,1236.6666666666667
2305.0,1350.0
2424.0,1394.6666666666667
2401.0,1363.6666666666667
2314.75,1284.0
2478.5,1360.0
2361.25,1339.0
2353.0,1431.3333333333333
2341.75,1335.6666666666667
2461.75,1373.0
2417.75,1319.0
2536.25,1345.0
2379.25,1370.3333333333333
2279.25,1339.0
2402.5,1392.6666666666667
2401.75,1443.3333333333333
2296.75,1364.3333333333333
2446.5,1454.3333333333333
2403.25,1396.0
2461.25,1424.0
2367.5,1457.6666666666667
2428.5,1465.6666666666667
2446.25,1446.0
2493.75,1548.3333333333333
2437.25,1438.6666666666667
2319.5,1322.3333333333333
2428.5,1321.0
2388.0,1307.6666666666667
2294.5,1329.3333333333333
2385.5,1416.3333333333333
2412.0,1432.0
2308.5,1392.3333333333333
2412.75,1388.3333333333333
2361.25,1311.6666666666667
2283.75,1352.0
2338.25,1348.0
2327.0,1320.3333333333333
2371.25,1371.6666666666667
2319.75,1304.0
2396.75,1388.0
2236.25,1361.6666666666667
2364.25,1386.6666666666667
2295.75,1370.0
2302.25,1393.0
2384.25,1406.0
2251.25,1380.3333333333333
2370.75,1448.0
2447.5,1452.3333333333333
2375.0,1433.6666666666667
2375.5,1423.6666666666667
2258.0,1401.3333333333333
2365.0,1431.6666666666667
2338.0,1381.3333333333333
2377.75,1377.6666666666667
2188.75,1290.3333333333333
2368.5,1302.0
2368.25,1337.6666666666667
2297.0,1363.6666666666667
2376.75,1405.6666666666667
2384.5,1490.0
2416.5,1477.6666666666667
2439.25,1449.6666666666667
2368.25,1370.6666666666667
2381.25,1380.6666666666667
2325.5,1352.3333333333333
2337.25,1339.3333333333333
2456.0,1380.3333333333333
2483.5,1358.6666666666667
2377.75,1326.3333333333333
2283.0,1292.0
2251.0,1304.0
2381.0,1436.0
2300.5,1429.0
2276.75,1405.3333333333333
2520.75,1522.6666666666667
2393.0,1374.3333333333333
2417.75,1417.3333333333333
2351.5,1323.6666666666667
2423.25,1402.0
2410.75,1407.6666666666667
2434.0,1394.3333333333333
2379.25,1293.0
2203.5,1228.0
2375.75,1355.3333333333333
2272.5,1346.3333333333333
2269.25,1328.3333333333333
2474.75,1443.3333333333333
2470.75,1488.0
2427.5,1456.0
2367.0,1406.3333333333333
2337.75,1404.3333333333333
2372.0,1396.6666666666667
2341.5,1382.0
2338.0,1331.6666666666667
2468.75,1362.0
2380.75,1340.6666666666667
2413.0,1338.0
2220.75,1260.3333333333333
2354.0,1366.6666666666667
2404.0,1361.3333333333333
2270.75,1329.0
2474.5,1405.3333333333333
2480.5,1380.6666666666667
2414.25,1345.6666666666667
2388.5,1377.6666666666667
2283.75,1348.3333333333333
2322.5,1357.3333333333333
2311.75,1365.3333333333333
2358.5,1352.0
2255.25,1266.6666666666667
2391.25,1330.3333333333333
2260.25,1281.6666666666667
2272.75,1392.0
2351.25,1327.0
2504.75,1419.3333333333333
2478.5,1332.0
2398.0,1349.0
2347.25,1318.6666666666667
2354.0,1396.6666666666667
2301.25,1307.0
2425.0,1342.3333333333333
2249.5,1266.0
2463.75,1379.6666666666667
2416.0,1365.6666666666667
2407.0,1337.0
2215.75,1264.0
2387.5,1255.6666666666667
2447.5,1325.6666666666667
2340.5,1294.6666666666667
2217.5,1295.0
2362.5,1386.6666666666667
2432.75,1364.6666666666667
2362.75,1318.3333333333333
2209.25,1273.3333333333333
2321.25,1288.6666666666667
2347.75,1284.0
2405.0,1284.3333333333333
2138.75,1523.0
2186.0,1335.0
2190.25,1315.0
2293.75,1350.3333333333333
2114.75,1387.6666666666667
2210.25,1393.0
2247.5,1333.0
2196.5,1306.6666666666667
2365.0,1331.0
2372.0,1311.3333333333333
2352.5,1306.0
2320.5,1277.3333333333333
2140.25,1267.0
2171.0,1238.3333333333333
2312.75,1337.0
2117.0,1292.0
2337.25,1257.0
2188.0,1288.6666666666667
2388.25,1332.6666666666667
2222.75,1310.3333333333333
2343.5,1258.6666666666667
2201.25,1314.6666666666667
2342.5,1255.6666666666667
2257.0,1283.0
2231.25,1309.0
2175.5,1329.0
2256.25,1310.3333333333333
