Frontal Pole,Insular Cortex,Superior Frontal Gyrus,Middle Frontal Gyrus,"Inferior Frontal Gyrus, pars triangularis","Inferior Frontal Gyrus, pars opercularis",Precentral Gyrus,Temporal Pole,"Superior Temporal Gyrus, anterior division","Superior Temporal Gyrus, posterior division","Middle Temporal Gyrus, anterior division","Middle Temporal Gyrus, posterior division","Middle Temporal Gyrus, temporooccipital part","Inferior Temporal Gyrus, anterior division","Inferior Temporal Gyrus, posterior division","Inferior Temporal Gyrus, temporooccipital part",Postcentral Gyrus,Superior Parietal Lobule,"Supramarginal Gyrus, anterior division","Supramarginal Gyrus, posterior division",Angular Gyrus,"Lateral Occipital Cortex, superior division","Lateral Occipital Cortex, inferior division",Intracalcarine Cortex,Frontal Medial Cortex,Juxtapositional Lobule Cortex (formerly Supplementary Motor Cortex),Subcallosal Cortex,Paracingulate Gyrus,"Cingulate Gyrus, anterior division","Cingulate Gyrus, posterior division",Precuneous Cortex,Cuneal Cortex,Frontal Orbital Cortex,"Parahippocampal Gyrus, anterior division","Parahippocampal Gyrus, posterior division",Lingual Gyrus,"Temporal Fusiform Cortex, anterior division","Temporal Fusiform Cortex, posterior division",Temporal Occipital Fusiform Cortex,Occipital Fusiform Gyrus,Frontal Opercular Cortex,Central Opercular Cortex,Parietal Opercular Cortex,Planum Polare,Heschl's Gyrus (includes H1 and H2),Planum Temporale,Supracalcarine Cortex,Occipital Pole,Left Cerebral White Matter,Left Cerebral Cortex,Left Lateral Ventricle,Left Thalamus,Left Caudate,Left Putamen,Left Pallidum,Brain-Stem,Left Hippocampus,Left Amygdala,Left Accumbens,Right Cerebral White Matter,Right Cerebral Cortex,Right Lateral Ventricle,Right Thalamus,Right Caudate,Right Putamen,Right Pallidum,Right Hippocampus,Right Amygdala,Right Accumbens
676.5715227422545,773.9522546419098,747.4710424710424,711.6785079928952,738.328125,723.0539419087137,732.6587078651686,665.1137440758293,732.1775700934579,738.3619047619047,746.188524590164,740.2287822878229,752.9769585253456,688.8432835820895,646.8851674641148,737.9190751445087,730.6691449814126,739.3098591549295,749.6390532544378,746.2982456140351,759.0084033613446,738.2213541666666,726.5555555555555,755.1007751937984,608.7641509433962,768.2088607594936,505.6641791044776,796.760162601626,839.5848214285714,843.3399014778325,757.3675799086758,762.6666666666666,684.3076923076923,613.8148148148148,748.1111111111111,778.375,690.875,749.5925925925926,792.9115044247787,735.8071428571428,815.0615384615385,858.4338235294117,797.6341463414634,848.0,830.6078431372549,749.2333333333333,642.5,733.3757062146892,758.4282786885246,710.6918571698469,905.3860759493671,763.3086419753087,724.3586956521739,695.3478260869565,712.3299492385787,771.1757425742575,707.7685950413223,720.0410958904109,729.9594594594595,826.9194097616345,743.152320507735,1018.5612244897959,839.2201834862385,976.8085106382979,608.7352941176471,723.2,729.468085106383,731.5714285714286,1034.0
675.7284113381675,775.6684350132626,746.7895752895753,712.8063943161634,739.3072916666666,720.8257261410788,733.2345505617977,664.627962085308,732.392523364486,742.6095238095238,744.6967213114754,738.2952029520295,751.5069124423964,691.7388059701492,649.4832535885167,736.3757225433526,732.0204460966543,741.2640845070423,749.4023668639053,747.0745614035088,759.6176470588235,742.6927083333334,728.3523809523809,759.3333333333334,609.2924528301887,772.3164556962025,509.45522388059703,796.3983739837398,827.4285714285714,837.1379310344828,761.9063926940639,764.6833333333333,686.0283400809717,620.1666666666666,747.968253968254,781.8,697.875,751.9629629629629,799.8407079646017,741.7428571428571,816.5692307692308,859.1176470588235,791.8658536585366,850.6382978723404,830.8235294117648,750.35,656.7777777777778,735.5790960451977,757.8954918032787,711.804458719063,909.4620253164557,765.179012345679,727.0326086956521,697.2782608695652,712.7208121827412,772.200495049505,705.7190082644628,720.5479452054794,729.1351351351351,824.5565645100265,743.9280047600158,1020.0816326530612,841.4495412844037,976.4468085106383,612.5147058823529,728.0666666666667,731.3404255319149,724.7142857142857,1019.0
680.3348714568227,776.9071618037135,747.1602316602317,713.8454706927176,740.4322916666666,717.6514522821577,733.4606741573034,671.1635071090047,737.2990654205607,742.3142857142857,742.9426229508197,742.2214022140222,755.3502304147465,695.5671641791045,655.7224880382776,738.6531791907514,732.1747211895911,741.0316901408451,749.3372781065088,748.9122807017544,762.2058823529412,741.9140625,729.031746031746,763.1782945736434,614.3018867924528,772.8924050632911,511.7089552238806,795.8983739837398,826.8616071428571,835.832512315271,762.4977168949772,763.025,691.2753036437247,636.3888888888889,746.4761904761905,779.35,699.25,758.8148148148148,796.3185840707964,741.5642857142857,821.6461538461539,856.9264705882352,796.6219512195122,848.1489361702128,834.2745098039215,745.5,661.4444444444445,738.5677966101695,759.1499316939891,712.5029283959947,916.2341772151899,764.0802469135803,734.2717391304348,699.695652173913,713.5329949238578,779.8143564356436,703.9586776859504,727.0958904109589,731.4459459459459,825.9356791524782,746.5650535501785,1034.6938775510205,836.4862385321101,976.4042553191489,608.7794117647059,730.6,734.1063829787234,711.3214285714286,1049.4
675.9195781147,774.7824933687002,747.8320463320464,711.6358792184725,738.3385416666666,721.8174273858921,732.8075842696629,665.5118483412323,732.9065420560747,739.8571428571429,744.983606557377,738.90036900369,754.3456221198156,692.2388059701492,646.7846889952153,737.6300578034682,731.3884758364312,738.5352112676056,749.9881656804733,748.2368421052631,758.1596638655462,740.7473958333334,729.1238095238095,759.8217054263566,607.3962264150944,766.8354430379746,508.0970149253731,794.4837398373984,833.8035714285714,830.2807881773399,758.5045662100457,766.4333333333333,684.5587044534414,617.1018518518518,745.1111111111111,777.6208333333333,699.25,751.8888888888889,799.5132743362832,738.7428571428571,815.8,852.2647058823529,791.9512195121952,846.7872340425532,833.5490196078431,748.5333333333333,663.3333333333334,738.276836158192,756.3965163934427,710.874740222936,900.4367088607595,763.4506172839506,726.4673913043479,695.5478260869565,713.2284263959391,776.8935643564356,705.1735537190083,720.2328767123288,730.1216216216217,823.4986757472569,743.5700119000396,1008.6224489795918,836.5045871559633,974.3617021276596,610.8529411764706,723.8333333333334,731.4468085106383,732.25,1028.4
679.5253790375741,776.5623342175066,747.2123552123552,711.9591474245116,738.4739583333334,715.8755186721992,731.6502808988764,669.0284360189573,735.4392523364486,740.8285714285714,743.0983606557377,741.0258302583026,753.3271889400921,693.6641791044776,654.3157894736842,735.364161849711,731.9776951672862,740.8239436619718,749.6272189349113,745.6929824561404,760.6806722689075,739.7109375,727.3492063492064,760.3488372093024,618.7735849056604,773.2025316455696,512.7537313432836,794.780487804878,820.5357142857143,833.6945812807882,760.2351598173516,766.1916666666667,690.0971659919028,631.7037037037037,744.6031746031746,779.4125,699.875,756.5333333333333,800.1769911504425,740.4642857142857,820.6153846153846,855.1176470588235,790.719512195122,846.6808510638298,836.6078431372549,748.4,663.1666666666666,735.4350282485875,756.2940573770492,711.0748157944455,912.6012658227849,763.8333333333334,729.9021739130435,697.1652173913044,714.2030456852792,777.5544554455446,706.0247933884298,721.945205479452,731.581081081081,823.9829738933031,745.7094406981356,1026.5,840.0183486238532,979.2765957446809,607.6764705882352,735.9333333333333,735.4255319148937,713.4642857142857,1039.8
677.300593276203,773.3713527851459,748.4324324324324,710.4316163410302,736.890625,718.7510373443984,730.2429775280899,665.4218009478673,732.4205607476636,737.6571428571428,743.516393442623,739.1180811808118,753.5806451612904,692.2089552238806,647.7799043062201,735.7514450867052,730.3959107806692,737.4683098591549,750.6449704142012,747.6052631578947,758.8571428571429,738.91796875,726.2666666666667,755.5891472868217,607.6698113207547,768.3354430379746,503.55223880597015,795.3577235772358,832.8258928571429,830.9852216748768,757.8881278538813,763.8583333333333,685.919028340081,616.4444444444445,741.3015873015873,773.2958333333333,699.078125,751.3925925925926,793.5929203539823,737.4071428571428,817.0769230769231,855.6470588235294,793.280487804878,843.1276595744681,836.4313725490196,750.0666666666667,658.7222222222222,733.3700564971751,755.2199453551913,709.2049877196297,899.2784810126582,761.9753086419753,729.7826086956521,692.8173913043478,711.6446700507614,776.0074257425742,703.6363636363636,719.4794520547945,728.7162162162163,823.64850548619,743.6180087266957,1013.3775510204082,834.7798165137615,965.3617021276596,610.5294117647059,729.0,727.1914893617021,718.4285714285714,1033.0
678.022412656559,775.3474801061008,748.3397683397683,711.6216696269983,740.1458333333334,720.4398340248963,732.3862359550562,667.9786729857819,733.9439252336449,739.9333333333333,745.860655737705,740.8228782287823,754.5115207373271,691.2462686567164,648.6602870813397,736.4046242774566,732.9163568773234,739.5669014084507,750.0828402366864,747.1184210526316,758.9495798319327,740.8763020833334,726.615873015873,756.8914728682171,612.7264150943396,771.7911392405064,509.2910447761194,797.239837398374,827.2678571428571,831.3448275862069,759.8835616438356,766.5416666666666,686.6518218623481,618.6944444444445,741.4603174603175,775.6541666666667,699.328125,752.5407407407407,794.4955752212389,738.6714285714286,815.123076923077,857.2205882352941,794.4268292682926,849.531914893617,834.0196078431372,752.5166666666667,662.7222222222222,734.2796610169491,756.0993852459017,710.788966559607,905.379746835443,761.6358024691358,726.9565217391304,695.2086956521739,713.9543147208121,773.9579207920792,705.00826446281,720.5890410958904,732.5945945945946,823.9553537646614,744.8183260610869,1012.4897959183673,835.2385321100918,969.7872340425532,609.1911764705883,725.3333333333334,730.8085106382979,723.0357142857143,1028.6
680.9518787079762,776.5702917771883,749.5714285714286,713.8436944937833,740.5104166666666,718.6224066390041,732.748595505618,669.2156398104265,737.1121495327103,741.2,743.0901639344262,742.7712177121771,756.5668202764977,695.820895522388,652.8708133971292,739.0867052023121,732.8866171003717,740.7922535211268,750.7041420118343,748.6666666666666,762.0714285714286,740.6171875,727.4063492063492,761.1705426356589,615.4433962264151,773.746835443038,506.5223880597015,798.109756097561,829.2366071428571,832.9458128078818,759.8835616438356,762.5833333333334,690.3724696356276,630.2129629629629,742.7936507936508,776.3625,703.609375,756.5555555555555,795.9911504424779,740.4714285714285,823.7846153846153,859.2132352941177,797.439024390244,852.9787234042553,841.843137254902,750.2,660.8333333333334,736.0,757.469262295082,711.8265633856037,910.7278481012659,765.2530864197531,733.6521739130435,696.8608695652174,714.741116751269,779.1831683168317,705.6446280991736,726.4520547945206,732.918918918919,825.9133560348089,747.0335184450615,1024.4591836734694,837.6330275229358,974.8723404255319,609.3970588235294,730.5333333333333,728.7234042553191,712.9642857142857,1045.8
678.0889914304548,775.4960212201592,748.6100386100386,711.9911190053286,740.1041666666666,722.3651452282157,732.4536516853933,667.0284360189573,734.0280373831775,737.6095238095238,744.4426229508197,740.3616236162362,755.6405529953917,694.0373134328358,648.2870813397129,739.2658959537572,732.5446096654275,739.5105633802817,751.2130177514792,749.6666666666666,759.90756302521,740.3580729166666,729.0793650793651,757.4341085271318,608.9622641509434,770.6582278481013,506.17164179104475,797.280487804878,834.5625,833.7586206896551,757.865296803653,764.2333333333333,685.3157894736842,618.6203703703703,740.8571428571429,777.1125,701.09375,754.4962962962964,796.6283185840708,739.6285714285714,818.3538461538461,858.1176470588235,798.3170731707318,847.0425531914893,838.2352941176471,750.7,658.1666666666666,737.8418079096045,757.161543715847,711.2047987908559,902.5569620253165,765.0679012345679,728.3369565217391,694.7478260869565,714.2994923857868,777.4455445544554,708.00826446281,722.5068493150685,732.7162162162163,824.8244419220582,745.2171757239191,1014.8877551020408,837.1192660550458,969.4893617021277,610.9852941176471,730.2333333333333,734.3404255319149,731.6428571428571,1032.4
680.7092946605142,776.395225464191,750.0559845559845,714.5737122557726,739.7708333333334,720.0497925311204,733.25,667.696682464455,736.1308411214953,740.5714285714286,744.2786885245902,741.7527675276752,755.9170506912442,695.0597014925373,652.9712918660288,739.9075144508671,734.3234200743494,742.1760563380282,751.7573964497042,749.8552631578947,761.1134453781513,741.6848958333334,728.8825396825397,758.4883720930233,616.0943396226415,774.0632911392405,509.7761194029851,796.939024390244,828.6517857142857,834.7931034482758,760.9497716894978,765.9333333333333,688.7246963562753,627.0462962962963,743.968253968254,776.9625,704.0,756.5777777777778,799.0442477876106,741.0857142857143,821.5384615384615,861.3897058823529,793.9146341463414,850.9574468085107,839.4313725490196,750.55,653.3333333333334,735.8022598870057,758.0621584699453,712.2350273946722,911.253164556962,763.9382716049382,731.5869565217391,696.5130434782609,714.2182741116751,775.9356435643564,707.5867768595041,725.3972602739726,733.8378378378378,826.0253499810821,746.9769932566442,1022.3163265306123,838.9357798165138,975.2978723404256,606.2794117647059,729.6333333333333,735.6382978723404,721.3571428571429,1037.0
