Substantia Nigra Right,Substantia Nigra Left
176.0,318.0
171.0,330.5
182.0,325.0
180.0,329.0
191.0,334.0
184.0,323.5
166.0,320.5
176.0,335.5
169.0,330.0
156.0,317.0
178.0,336.0
181.0,336.5
161.0,333.5
172.0,329.0
160.0,322.5
180.0,323.5
165.0,334.0
167.0,330.5
165.0,328.0
178.0,316.5
174.0,330.0
175.0,340.5
172.0,346.5
169.0,357.0
175.0,330.0
167.0,333.5
180.0,343.5
170.0,341.5
170.0,348.0
167.0,331.0
181.0,332.0
179.0,340.0
163.0,342.0
172.0,339.0
162.0,324.0
171.0,338.5
176.0,326.0
175.0,334.0
168.0,335.0
167.0,325.0
172.0,337.0
186.0,333.5
169.0,336.0
190.0,329.0
166.0,325.0
167.0,327.0
170.0,321.0
192.0,345.5
183.0,329.5
171.0,332.5
163.0,335.5
171.0,348.0
182.0,337.5
184.0,331.5
177.0,325.5
168.0,339.5
172.0,341.5
172.0,346.0
182.0,336.5
175.0,333.5
185.0,342.5
183.0,329.0
154.0,338.0
180.0,338.5
177.0,340.5
178.0,340.5
164.0,345.5
177.0,344.5
184.0,347.0
181.0,341.0
164.0,343.0
177.0,336.5
190.0,338.5
165.0,342.5
172.0,325.0
171.0,327.0
182.0,343.5
180.0,327.0
176.0,328.0
167.0,330.0
177.0,328.0
190.0,334.0
189.0,332.5
196.0,345.5
178.0,347.5
182.0,333.0
177.0,318.0
173.0,330.0
173.0,337.5
192.0,346.0
183.0,327.5
166.0,342.0
177.0,332.0
171.0,331.5
182.0,335.5
174.0,331.5
167.0,350.5
174.0,336.0
181.0,332.5
181.0,341.5
189.0,333.0
173.0,338.0
178.0,323.5
177.0,321.0
166.0,322.5
188.0,323.0
195.0,313.0
204.0,315.0
190.0,322.5
178.0,325.5
184.0,303.5
203.0,316.5
209.0,307.5
203.0,318.0
204.0,315.5
207.0,307.0
188.0,311.5
192.0,308.5
213.0,298.5
212.0,313.0
225.0,305.0
232.0,295.0
244.0,298.5
248.0,302.5
256.0,300.5
237.0,294.5
247.0,293.5
240.0,299.0
247.0,304.0
233.0,299.0
243.0,299.0
250.0,295.5
223.0,307.0
220.0,302.5
215.0,302.0
233.0,300.5
231.0,298.0
217.0,292.0
226.0,289.5
236.0,277.5
244.0,285.5
230.0,298.5
203.0,296.5
191.0,298.0
194.0,298.0
191.0,285.0
210.0,302.0
205.0,295.5
192.0,298.0
193.0,291.0
209.0,293.5
194.0,298.5
186.0,305.0
188.0,306.5
206.0,296.5
201.0,295.5
187.0,291.5
190.0,304.0
199.0,302.0
192.0,290.0
184.0,287.0
200.0,297.0
189.0,299.0
196.0,292.0
194.0,294.0
210.0,297.5
211.0,291.5
202.0,301.0
182.0,294.5
195.0,298.5
190.0,295.0
208.0,298.5
216.0,290.5
202.0,299.0
199.0,289.0
199.0,301.5
208.0,306.0
205.0,295.5
196.0,289.5
208.0,282.5
203.0,286.5
209.0,296.0
227.0,288.5
215.0,287.0
209.0,295.5
205.0,289.5
200.0,293.5
208.0,302.0
198.0,302.0
194.0,289.0
220.0,303.5
209.0,300.5
197.0,295.0
199.0,286.0
198.0,295.5
205.0,300.0
199.0,306.0
205.0,293.5
197.0,293.0
192.0,298.5
199.0,291.5
190.0,291.5
204.0,299.5
204.0,296.0
198.0,289.0
203.0,300.5
196.0,309.5
210.0,299.0
215.0,302.0
193.0,300.0
187.0,310.5
201.0,301.0
196.0,302.0
189.0,300.5
195.0,296.5
196.0,296.0
192.0,296.0
199.0,295.0
192.0,296.5
187.0,296.5
174.0,300.0
181.0,308.5
193.0,292.5
186.0,299.5
197.0,290.5
188.0,309.5
203.0,300.5
185.0,302.0
201.0,297.0
192.0,298.5
201.0,310.0
191.0,287.0
188.0,295.0
199.0,305.0
177.0,302.0
195.0,300.5
194.0,292.5
197.0,290.0
182.0,293.5
212.0,305.5
178.0,292.5
200.0,305.5
197.0,297.0
192.0,296.0
179.0,299.5
197.0,302.5
178.0,304.5
192.0,298.0
201.0,314.0
194.0,309.5
187.0,290.5
173.0,297.5
197.0,289.0
190.0,289.5
195.0,299.0
189.0,299.5
201.0,289.5
186.0,292.0
191.0,306.0
194.0,313.0
200.0,305.0
192.0,296.0
188.0,300.0
200.0,296.5
208.0,304.0
214.0,291.5
213.0,278.0
207.0,290.5
202.0,298.0
202.0,302.5
217.0,297.0
221.0,292.5
210.0,303.5
214.0,294.5
212.0,295.0
202.0,295.0
206.0,299.0
210.0,301.0
209.0,300.0
203.0,303.5
224.0,293.0
219.0,299.5
205.0,299.5
198.0,298.0
184.0,287.5
204.0,294.5
212.0,298.5
216.0,286.0
195.0,285.0
206.0,291.0
207.0,294.5
197.0,302.5
202.0,290.0
209.0,295.0
248.0,296.5
222.0,283.5
241.0,292.5
234.0,290.5
226.0,300.5
250.0,286.5
