Substantia Nigra Right,Substantia Nigra Left
699.25,730.6666666666666
698.75,711.6666666666666
699.75,705.6666666666666
694.75,731.3333333333334
701.25,731.0
701.5,725.6666666666666
694.75,730.0
691.75,722.6666666666666
691.25,734.3333333333334
700.75,719.6666666666666
720.5,722.6666666666666
710.75,723.3333333333334
703.25,735.6666666666666
690.25,720.3333333333334
706.75,723.3333333333334
687.0,727.0
705.75,730.0
685.75,725.6666666666666
700.5,717.3333333333334
698.0,723.3333333333334
699.75,729.3333333333334
696.5,726.0
700.0,726.3333333333334
702.25,714.6666666666666
709.75,721.6666666666666
701.75,720.3333333333334
699.0,740.3333333333334
696.25,726.0
700.75,719.0
695.75,737.6666666666666
700.5,729.6666666666666
684.5,731.6666666666666
699.25,746.6666666666666
703.5,703.6666666666666
713.5,764.6666666666666
707.75,730.6666666666666
701.75,728.3333333333334
704.75,742.0
684.25,745.3333333333334
702.5,719.6666666666666
705.75,740.3333333333334
705.0,748.3333333333334
692.75,745.6666666666666
685.5,736.3333333333334
688.75,736.0
700.0,755.3333333333334
694.75,736.3333333333334
693.5,729.0
705.5,741.3333333333334
686.25,731.3333333333334
702.25,739.3333333333334
689.0,738.6666666666666
686.75,759.3333333333334
690.25,761.6666666666666
702.75,734.6666666666666
692.75,742.0
697.5,735.0
694.75,745.6666666666666
701.25,727.6666666666666
693.75,741.0
683.5,730.3333333333334
701.5,737.3333333333334
703.5,742.3333333333334
695.75,743.6666666666666
698.75,745.0
689.0,757.0
703.5,735.6666666666666
691.25,741.3333333333334
697.0,737.3333333333334
693.0,742.3333333333334
695.5,736.6666666666666
691.25,730.3333333333334
687.25,724.6666666666666
704.75,755.0
699.75,733.3333333333334
693.0,745.3333333333334
695.5,737.6666666666666
690.25,740.3333333333334
693.75,742.6666666666666
692.5,750.0
690.25,757.0
704.5,747.0
693.75,744.3333333333334
701.75,709.0
697.75,700.6666666666666
711.25,738.3333333333334
690.25,719.6666666666666
696.75,725.0
699.25,724.0
711.75,724.3333333333334
704.0,706.0
683.25,720.0
693.75,716.6666666666666
691.75,711.3333333333334
690.25,710.0
696.25,709.3333333333334
701.5,728.3333333333334
718.5,762.0
708.0,727.6666666666666
707.25,721.0
709.75,729.0
704.75,733.6666666666666
698.0,728.6666666666666
704.25,726.3333333333334
708.25,721.3333333333334
713.75,715.6666666666666
708.25,705.3333333333334
711.25,723.6666666666666
700.0,738.3333333333334
704.25,732.3333333333334
707.0,753.0
690.0,748.3333333333334
692.75,756.0
693.25,752.0
704.25,737.6666666666666
713.75,729.0
697.75,740.6666666666666
700.75,737.0
722.0,742.3333333333334
711.75,743.3333333333334
704.75,753.6666666666666
710.5,747.6666666666666
702.0,744.3333333333334
702.0,747.0
709.25,753.3333333333334
717.0,755.6666666666666
715.0,730.0
