Substantia Nigra Right,Substantia Nigra Left
482.0,516.25
503.0,506.25
491.0,513.5
494.0,509.75
485.5,513.25
483.5,506.0
485.5,509.25
487.5,513.0
491.5,518.0
487.5,512.0
508.0,515.5
488.5,507.0
496.5,518.5
484.5,507.25
487.5,515.25
490.5,520.0
477.5,516.25
493.0,510.5
498.0,510.75
485.0,514.75
476.0,512.5
487.5,505.75
493.0,513.75
482.5,504.5
488.0,510.0
503.5,513.0
489.5,516.75
498.0,510.75
488.5,515.25
485.5,514.75
483.0,506.5
486.0,507.5
495.5,513.0
493.0,506.5
486.5,514.25
487.5,513.0
481.0,507.5
489.0,505.75
479.0,507.5
492.5,510.75
483.5,506.0
490.5,511.0
485.0,506.0
500.5,517.5
482.0,502.5
492.0,506.0
505.0,511.5
490.0,512.0
489.5,503.0
500.0,506.25
501.0,516.5
489.5,510.25
513.0,501.75
483.5,501.5
503.0,510.75
494.5,502.0
490.5,509.75
508.5,509.0
487.5,508.25
496.0,509.75
483.0,508.75
487.5,514.25
485.5,509.25
488.0,511.25
492.0,511.25
491.5,510.75
480.5,512.0
496.0,502.75
496.5,523.5
488.5,512.0
508.5,509.5
503.0,507.5
479.5,512.0
484.0,506.5
489.5,504.75
496.5,514.75
486.5,506.75
504.0,504.75
489.0,509.75
504.0,518.0
485.0,515.0
507.5,516.0
493.5,523.5
496.0,519.75
502.0,515.0
495.0,509.5
486.5,509.75
487.5,509.25
486.5,501.0
502.5,518.5
488.5,509.5
492.5,514.0
491.0,512.25
485.5,511.25
500.5,510.0
490.5,508.25
485.5,507.25
488.0,513.25
496.5,510.25
496.0,509.25
502.5,509.0
489.0,517.75
506.0,511.25
491.0,509.5
499.0,508.5
499.5,526.5
486.5,509.5
490.0,514.25
493.0,511.0
478.5,512.25
492.0,506.0
487.5,510.5
509.0,517.75
497.5,513.5
510.0,505.75
496.0,513.25
488.5,514.5
488.0,513.25
486.5,518.5
474.5,511.25
493.5,505.0
494.5,506.25
487.5,521.25
485.0,507.5
490.0,512.25
487.5,521.0
487.0,507.5
496.5,512.25
495.5,512.0
495.0,506.25
486.0,505.5
500.5,498.75
501.5,512.5
484.5,514.0
494.5,511.0
496.0,505.25
485.0,509.5
489.0,503.75
485.0,512.25
503.5,512.25
489.5,512.0
495.5,505.0
494.5,510.5
504.0,515.5
482.0,507.5
492.5,508.25
484.0,505.5
487.5,506.75
496.0,519.0
493.0,512.75
480.5,515.5
492.0,512.25
504.0,511.25
489.5,507.5
494.0,515.0
490.0,507.75
487.5,516.25
494.0,514.75
490.0,509.25
478.5,510.25
493.5,508.5
507.0,522.0
482.5,512.0
490.5,504.75
485.0,508.75
483.5,511.25
486.0,509.75
496.5,513.25
499.0,514.5
491.0,512.5
506.5,509.25
484.0,511.25
499.5,516.0
482.0,511.5
486.0,515.25
505.5,517.25
485.0,507.0
506.0,515.5
511.0,511.25
497.5,510.75
484.0,523.5
483.5,503.25
488.5,513.75
490.0,505.0
492.0,513.25
501.0,512.5
498.0,499.75
512.0,503.75
489.0,502.0
502.5,517.0
493.0,513.75
510.5,504.75
500.5,506.5
483.0,519.5
480.0,511.25
501.0,505.75
503.5,525.75
490.0,512.25
506.5,509.25
487.5,511.75
480.0,523.25
490.5,511.75
495.5,526.5
500.5,517.75
488.5,512.5
496.0,505.25
491.5,509.25
495.0,518.5
482.5,515.5
491.0,510.5
499.5,514.5
485.0,510.0
490.5,510.25
480.0,510.5
506.5,517.25
488.0,518.0
503.5,517.0
498.5,513.75
499.0,522.75
490.0,511.5
497.5,521.5
494.5,520.5
485.0,518.5
488.5,522.5
494.5,509.25
503.5,524.75
491.5,514.75
516.0,508.25
497.5,511.0
490.5,516.5
498.5,505.75
493.0,503.75
498.5,519.5
487.5,506.5
492.0,521.75
483.0,504.75
501.5,517.25
494.0,507.0
496.0,503.5
485.5,510.75
489.0,516.25
481.0,509.25
488.5,513.5
486.5,522.75
489.0,511.0
508.5,512.75
497.5,516.75
502.5,510.5
484.5,506.0
494.5,519.0
499.5,525.0
495.5,516.75
504.0,520.0
495.5,517.0
490.5,508.0
508.5,505.0
495.0,500.75
493.0,513.0
498.0,508.0
503.0,504.25
496.0,519.75
481.5,508.25
492.0,511.25
500.5,517.0
482.0,506.75
486.0,515.5
495.5,517.5
494.5,518.25
481.5,515.25
497.5,509.75
502.5,521.75
497.0,506.25
509.5,506.75
505.5,518.5
492.5,508.0
487.0,509.75
504.5,510.25
496.0,505.25
487.5,505.75
492.5,513.25
490.5,509.5
502.5,508.75
496.0,496.0
503.5,515.25
483.0,512.75
492.0,508.75
486.0,513.0
487.0,510.75
488.0,516.0
492.0,511.25
486.5,505.75
487.5,509.0
487.5,515.25
490.5,513.5
484.5,511.0
499.5,514.0
494.0,515.75
503.5,522.75
486.0,512.75
496.0,509.25
