Substantia Nigra Right,Substantia Nigra Left
557.5,680.5
536.5,666.5
523.5,676.5
517.5,676.5
519.5,667.0
525.0,681.0
522.0,686.0
526.0,675.0
525.0,685.0
517.5,690.5
520.0,684.0
519.5,687.0
525.5,674.5
529.0,673.0
538.5,678.5
516.0,668.0
531.5,674.0
521.0,663.5
513.5,678.5
515.0,678.0
522.0,677.0
511.5,677.5
508.0,660.5
523.5,669.0
522.0,654.5
528.0,662.0
521.5,665.5
516.0,683.5
507.0,647.0
507.5,675.0
499.5,671.0
522.5,663.0
520.5,680.5
512.5,665.5
501.5,663.5
519.5,676.0
516.0,676.5
529.5,684.0
521.0,676.5
536.5,644.5
530.0,677.5
505.5,671.0
521.5,671.0
519.0,677.0
503.0,669.0
530.5,685.0
512.5,665.0
532.5,673.5
526.0,674.5
517.5,661.0
514.0,677.5
543.5,653.5
520.5,676.5
515.0,681.0
504.0,655.5
536.5,676.0
528.5,661.5
520.5,677.5
513.0,655.0
513.5,687.0
514.5,675.5
506.0,673.5
531.5,677.0
507.0,667.0
528.0,682.0
508.0,671.5
522.0,691.5
508.0,670.5
536.5,687.5
526.5,676.5
538.0,690.0
519.5,670.5
522.5,682.0
524.0,659.0
521.0,675.5
525.5,672.5
512.5,693.0
540.5,664.0
522.5,683.0
529.0,662.0
520.0,666.5
508.5,665.0
512.0,683.0
537.0,685.5
520.0,676.0
514.0,697.5
515.0,684.0
527.0,692.0
505.0,691.0
540.0,681.5
508.5,686.5
534.5,703.5
511.5,691.5
529.0,674.5
530.0,691.0
524.0,686.5
527.0,681.5
496.0,660.0
519.0,676.5
518.0,679.5
524.0,666.0
507.5,680.5
516.0,676.0
532.0,673.0
516.5,685.5
537.0,691.0
540.5,673.5
532.5,679.0
527.0,682.0
513.5,693.0
535.5,703.5
515.5,700.5
534.5,684.5
520.0,696.0
535.0,693.5
522.0,682.5
541.5,681.0
547.0,697.5
536.0,683.0
528.0,669.0
522.5,683.5
523.5,688.5
528.0,676.0
510.5,684.5
518.0,670.5
508.5,688.0
521.0,693.0
534.5,691.5
516.5,675.0
532.5,686.0
525.0,684.5
515.0,685.5
516.5,675.5
524.5,698.0
486.0,700.5
546.0,692.0
517.5,694.0
523.5,683.5
517.5,698.5
527.5,686.5
533.0,681.0
534.5,692.5
537.0,685.5
566.0,685.5
548.0,671.5
538.5,700.5
529.0,687.5
523.0,678.5
530.0,687.5
527.0,687.0
521.0,703.5
525.0,706.0
530.0,705.0
521.0,693.0
530.5,697.0
535.5,700.5
510.0,696.5
540.0,685.0
525.5,688.0
519.0,692.0
536.0,698.0
533.5,706.5
540.0,696.5
525.5,683.0
532.5,681.0
525.0,682.0
541.0,682.0
527.0,686.5
544.0,688.5
532.5,691.5
520.5,679.5
529.5,685.5
527.0,689.5
546.5,682.5
539.5,684.0
514.5,689.0
519.5,694.5
533.0,707.5
528.0,689.0
530.5,698.5
531.5,706.0
503.5,671.0
530.5,683.5
523.0,688.5
537.5,704.5
544.0,711.5
543.0,701.0
544.0,678.5
539.0,689.0
530.5,701.5
546.5,694.5
545.0,696.0
547.5,708.5
546.5,707.0
526.5,691.5
538.0,699.0
541.5,693.0
535.0,682.5
518.5,680.5
540.5,702.0
536.0,695.0
540.0,702.0
542.5,711.0
546.0,700.0
527.0,698.5
533.5,696.0
541.5,700.0
532.5,688.0
545.0,688.5
512.0,689.5
542.0,684.5
532.0,696.5
518.5,691.0
556.0,679.5
524.5,698.0
529.0,682.5
518.5,693.0
527.0,682.0
540.0,683.0
554.0,678.0
535.0,698.0
515.0,700.0
520.5,707.5
535.0,684.0
548.0,704.0
521.5,705.0
555.5,693.5
547.0,711.5
536.0,720.5
532.0,677.5
519.5,688.0
517.5,696.0
529.5,691.5
543.5,705.0
524.5,684.5
535.5,690.0
520.0,694.5
528.0,696.5
538.5,685.5
520.0,705.0
537.5,691.0
530.5,690.0
539.0,698.5
535.5,701.5
543.5,689.5
534.0,690.0
528.5,698.5
522.0,693.5
534.5,698.0
513.0,688.0
531.0,696.0
513.0,697.0
543.5,710.5
541.5,702.0
518.0,698.0
521.0,712.0
537.5,705.5
506.0,697.0
551.0,699.0
541.0,699.0
510.5,701.0
542.5,695.0
550.5,706.0
531.5,697.5
546.0,704.5
533.5,685.5
526.0,692.5
535.5,702.0
537.5,699.0
544.5,710.0
535.0,703.0
510.5,711.0
531.5,710.0
512.5,683.5
547.5,696.0
523.5,684.5
524.0,695.0
549.0,701.5
513.5,708.0
546.5,702.0
535.0,709.5
543.5,688.0
533.5,694.5
528.0,680.0
527.5,682.5
537.5,702.5
551.5,705.5
551.5,667.5
540.5,698.0
533.5,702.0
546.5,692.5
521.0,714.5
542.5,705.5
546.0,717.5
553.0,710.0
530.5,713.0
542.0,709.5
548.0,705.0
524.0,716.5
539.5,734.5
