Substantia Nigra Right,Substantia Nigra Left
288.6666666666667,340.6666666666667
283.6666666666667,337.3333333333333
283.6666666666667,323.0
283.6666666666667,342.0
279.6666666666667,338.6666666666667
283.6666666666667,328.0
282.3333333333333,331.6666666666667
284.3333333333333,326.6666666666667
273.3333333333333,319.6666666666667
288.0,329.6666666666667
283.0,319.6666666666667
272.6666666666667,326.0
272.0,323.0
282.0,324.6666666666667
264.6666666666667,321.0
275.3333333333333,333.0
276.0,324.3333333333333
277.6666666666667,324.6666666666667
282.6666666666667,325.6666666666667
269.6666666666667,326.0
282.0,327.3333333333333
273.6666666666667,325.3333333333333
269.6666666666667,324.3333333333333
271.0,327.6666666666667
285.3333333333333,326.0
270.3333333333333,320.3333333333333
274.6666666666667,334.6666666666667
284.6666666666667,336.0
279.0,332.0
280.3333333333333,326.3333333333333
272.3333333333333,341.3333333333333
286.6666666666667,328.3333333333333
281.6666666666667,322.3333333333333
286.0,338.6666666666667
281.0,328.3333333333333
281.0,333.6666666666667
281.3333333333333,333.6666666666667
278.0,320.0
281.0,323.0
271.0,325.0
275.6666666666667,328.0
278.3333333333333,330.3333333333333
271.6666666666667,334.6666666666667
277.6666666666667,330.3333333333333
277.6666666666667,331.0
278.6666666666667,333.6666666666667
286.3333333333333,339.0
282.3333333333333,332.0
281.6666666666667,324.3333333333333
286.0,329.3333333333333
277.6666666666667,335.3333333333333
281.0,330.6666666666667
281.6666666666667,342.3333333333333
286.0,333.0
285.3333333333333,330.3333333333333
275.6666666666667,325.0
277.0,323.6666666666667
283.0,328.6666666666667
264.3333333333333,326.0
287.0,328.3333333333333
276.0,333.3333333333333
273.3333333333333,327.3333333333333
279.6666666666667,341.3333333333333
275.6666666666667,334.3333333333333
275.6666666666667,332.3333333333333
285.6666666666667,331.6666666666667
276.0,332.3333333333333
281.3333333333333,328.6666666666667
276.3333333333333,328.0
268.6666666666667,328.3333333333333
269.6666666666667,323.6666666666667
276.0,329.6666666666667
276.0,330.6666666666667
271.3333333333333,319.0
271.6666666666667,325.0
274.0,322.0
283.6666666666667,328.0
266.6666666666667,327.3333333333333
277.6666666666667,335.0
274.6666666666667,335.0
268.3333333333333,324.0
281.3333333333333,329.0
269.0,331.6666666666667
271.0,320.6666666666667
275.0,322.3333333333333
279.3333333333333,321.0
280.3333333333333,323.6666666666667
275.6666666666667,322.0
274.6666666666667,325.0
272.0,334.6666666666667
271.6666666666667,324.0
282.3333333333333,334.6666666666667
269.0,328.3333333333333
273.6666666666667,329.0
270.6666666666667,325.3333333333333
276.3333333333333,319.3333333333333
274.0,336.0
279.0,327.6666666666667
282.6666666666667,331.3333333333333
276.6666666666667,330.0
276.6666666666667,330.6666666666667
277.6666666666667,330.6666666666667
269.3333333333333,329.3333333333333
272.3333333333333,329.3333333333333
277.3333333333333,329.3333333333333
271.3333333333333,330.6666666666667
271.3333333333333,319.0
267.6666666666667,328.0
274.6666666666667,327.6666666666667
273.0,329.0
273.0,326.3333333333333
275.3333333333333,322.6666666666667
279.6666666666667,323.3333333333333
273.3333333333333,325.6666666666667
283.6666666666667,325.0
279.6666666666667,326.3333333333333
274.3333333333333,326.3333333333333
277.0,327.6666666666667
273.6666666666667,330.6666666666667
278.0,316.3333333333333
276.3333333333333,326.3333333333333
274.0,327.6666666666667
273.3333333333333,330.3333333333333
279.0,319.0
277.0,319.3333333333333
268.0,320.6666666666667
277.3333333333333,328.3333333333333
270.6666666666667,325.3333333333333
266.0,331.0
282.0,327.6666666666667
273.0,331.6666666666667
271.6666666666667,314.3333333333333
282.6666666666667,331.0
270.3333333333333,329.0
281.6666666666667,323.6666666666667
281.0,321.6666666666667
268.0,321.6666666666667
276.3333333333333,330.3333333333333
273.6666666666667,325.3333333333333
275.0,321.6666666666667
283.3333333333333,325.3333333333333
274.6666666666667,331.0
280.0,331.6666666666667
276.3333333333333,327.6666666666667
270.0,321.6666666666667
272.0,333.3333333333333
269.3333333333333,312.3333333333333
277.0,333.0
266.0,324.0
277.3333333333333,331.3333333333333
272.6666666666667,333.3333333333333
271.6666666666667,332.0
277.6666666666667,322.3333333333333
269.0,329.6666666666667
264.0,323.3333333333333
280.0,329.3333333333333
270.3333333333333,323.6666666666667
275.3333333333333,327.0
280.6666666666667,322.6666666666667
263.3333333333333,318.3333333333333
278.0,330.3333333333333
268.0,318.3333333333333
283.3333333333333,321.6666666666667
266.3333333333333,324.6666666666667
267.0,320.6666666666667
265.6666666666667,326.3333333333333
276.6666666666667,334.0
267.6666666666667,317.6666666666667
286.3333333333333,324.6666666666667
272.3333333333333,329.3333333333333
283.3333333333333,327.3333333333333
284.0,329.3333333333333
273.6666666666667,327.3333333333333
272.3333333333333,328.0
268.3333333333333,320.6666666666667
274.6666666666667,328.3333333333333
275.6666666666667,323.0
273.0,320.3333333333333
282.0,332.3333333333333
268.0,319.0
270.0,316.6666666666667
276.6666666666667,331.0
269.3333333333333,323.3333333333333
282.3333333333333,323.6666666666667
267.6666666666667,325.0
274.0,331.0
286.6666666666667,324.3333333333333
267.0,319.3333333333333
283.6666666666667,326.6666666666667
269.6666666666667,322.3333333333333
269.3333333333333,316.6666666666667
274.3333333333333,318.3333333333333
263.3333333333333,327.6666666666667
285.6666666666667,328.0
269.0,324.6666666666667
274.6666666666667,325.6666666666667
275.0,328.3333333333333
264.6666666666667,326.0
270.3333333333333,328.0
272.0,319.6666666666667
268.6666666666667,320.6666666666667
273.0,324.0
278.0,327.6666666666667
271.6666666666667,330.3333333333333
275.3333333333333,324.6666666666667
283.0,341.0
272.0,327.6666666666667
288.6666666666667,327.3333333333333
264.0,327.0
274.0,329.0
271.3333333333333,322.6666666666667
276.3333333333333,327.3333333333333
270.3333333333333,320.6666666666667
284.0,322.3333333333333
278.0,311.3333333333333
266.6666666666667,322.3333333333333
274.3333333333333,314.3333333333333
275.6666666666667,320.3333333333333
274.0,319.6666666666667
287.0,326.0
271.3333333333333,332.6666666666667
287.3333333333333,327.3333333333333
282.6666666666667,328.0
272.3333333333333,318.0
287.6666666666667,324.6666666666667
275.0,332.0
280.6666666666667,323.0
282.6666666666667,334.0
281.0,332.3333333333333
287.3333333333333,337.0
282.6666666666667,324.3333333333333
277.0,327.0
276.0,331.3333333333333
285.0,322.0
269.0,326.3333333333333
274.6666666666667,322.0
265.3333333333333,321.0
279.0,325.0
282.6666666666667,321.3333333333333
269.6666666666667,331.3333333333333
281.3333333333333,319.3333333333333
274.0,332.0
276.0,322.0
281.0,321.6666666666667
272.0,326.3333333333333
289.6666666666667,323.6666666666667
271.6666666666667,327.0
282.3333333333333,328.0
274.6666666666667,326.6666666666667
271.3333333333333,323.0
276.3333333333333,326.0
277.0,321.6666666666667
281.3333333333333,327.3333333333333
272.6666666666667,325.3333333333333
280.0,332.3333333333333
271.0,317.3333333333333
284.6666666666667,321.0
279.3333333333333,325.6666666666667
271.0,322.0
269.3333333333333,326.3333333333333
283.3333333333333,330.0
274.0,327.3333333333333
279.6666666666667,326.6666666666667
266.6666666666667,323.6666666666667
278.0,330.3333333333333
266.3333333333333,323.0
278.3333333333333,319.6666666666667
264.0,329.3333333333333
273.3333333333333,322.0
279.3333333333333,321.6666666666667
275.3333333333333,320.0
269.6666666666667,328.0
271.6666666666667,329.3333333333333
290.3333333333333,327.0
268.0,328.6666666666667
283.3333333333333,328.3333333333333
270.0,333.0
278.3333333333333,333.6666666666667
277.3333333333333,328.3333333333333
274.6666666666667,328.3333333333333
276.0,332.6666666666667
281.3333333333333,327.6666666666667
270.3333333333333,326.6666666666667
272.3333333333333,320.6666666666667
266.3333333333333,328.3333333333333
266.0,330.6666666666667
275.3333333333333,324.3333333333333
272.3333333333333,330.0
276.6666666666667,318.3333333333333
273.6666666666667,317.6666666666667
267.3333333333333,327.0
280.3333333333333,320.0
265.0,319.3333333333333
266.0,308.3333333333333
281.3333333333333,326.0
262.6666666666667,321.3333333333333
277.0,315.6666666666667
276.3333333333333,322.6666666666667
269.3333333333333,318.3333333333333
285.3333333333333,324.3333333333333
