Substantia Nigra Right,Substantia Nigra Left
643.25,585.75
639.25,630.0
630.25,600.25
634.75,618.25
618.75,605.75
629.75,614.5
618.5,611.0
631.75,609.75
633.0,613.25
630.75,606.75
632.0,621.25
637.5,582.25
640.0,638.25
637.5,585.5
646.25,638.0
629.5,579.0
645.25,640.75
623.25,582.5
644.75,634.5
631.0,587.5
641.5,620.0
623.0,601.5
638.25,605.5
620.25,615.5
638.75,609.0
629.25,610.25
629.75,616.0
636.5,600.0
637.75,611.75
636.5,596.75
635.5,602.0
635.0,616.0
634.25,583.5
633.25,626.0
633.75,576.75
631.25,626.75
638.5,581.75
626.25,621.5
648.0,584.75
634.0,629.75
630.5,602.0
643.75,606.25
634.25,612.25
640.0,597.75
638.0,607.0
625.0,595.5
637.5,611.25
631.25,586.75
638.0,620.75
632.25,579.25
638.75,619.25
626.25,581.25
648.5,626.5
633.25,578.75
636.75,628.75
642.75,581.0
634.25,634.0
636.25,585.75
644.0,626.25
633.75,600.5
642.5,612.75
631.5,601.0
643.75,625.5
640.0,583.75
634.5,620.5
635.75,589.75
643.25,615.75
634.0,597.25
643.25,615.5
633.5,597.75
638.0,611.0
631.5,602.25
625.25,598.5
636.25,609.5
621.75,586.25
639.25,619.75
624.25,581.5
636.5,630.5
633.25,570.0
645.5,638.0
638.75,578.5
634.0,636.0
637.0,579.75
638.25,627.5
627.25,602.5
641.75,616.5
632.75,600.75
636.75,611.75
633.5,597.5
634.5,609.0
635.0,595.25
638.5,608.0
640.75,610.75
633.5,590.0
645.25,626.75
636.5,578.75
639.5,630.75
637.5,585.0
627.0,631.0
630.5,590.75
635.25,634.5
635.5,594.5
636.0,632.0
641.25,589.25
635.5,634.0
639.25,585.25
631.5,628.25
633.25,578.5
644.5,636.5
640.0,580.25
646.5,644.75
632.25,585.75
634.75,632.75
641.75,592.25
634.75,627.5
644.0,589.5
633.75,636.0
641.25,590.75
639.5,634.5
643.25,590.0
640.25,627.0
641.5,596.25
638.5,623.75
641.25,606.5
636.25,620.0
641.5,611.25
633.25,613.5
640.0,634.5
627.25,608.5
645.0,628.5
643.75,621.25
655.0,600.0
639.0,636.0
650.25,581.5
641.75,640.25
639.0,586.75
648.5,648.5
633.5,585.25
653.75,635.25
643.0,585.25
644.25,639.0
646.75,597.0
638.25,644.25
647.25,590.5
642.25,645.5
651.25,575.5
660.0,635.0
637.25,588.5
652.75,641.75
633.75,586.25
652.0,639.25
634.75,591.0
653.0,643.75
639.5,592.5
647.75,636.5
642.75,588.0
638.75,636.75
639.5,602.75
643.5,634.0
643.25,616.5
647.25,608.0
646.75,612.5
641.0,618.5
643.25,605.0
638.75,609.5
640.0,617.0
634.5,602.0
641.75,625.0
633.25,595.0
633.0,623.5
640.25,607.0
652.5,629.25
654.25,609.5
641.0,617.25
649.75,627.25
641.75,603.5
646.0,621.75
641.0,624.5
623.5,591.25
652.75,637.25
636.0,587.75
650.75,631.5
638.75,593.0
658.25,629.25
636.25,613.25
644.25,619.5
638.5,617.75
653.5,616.75
652.25,632.25
654.25,605.75
649.5,628.5
647.25,598.25
658.5,633.25
640.5,604.25
645.5,613.25
639.0,613.0
641.25,613.25
641.5,622.25
635.0,603.25
641.0,636.5
645.0,584.75
654.75,634.75
650.5,577.25
642.5,645.75
647.75,590.0
642.25,630.5
642.75,604.5
639.25,605.5
644.0,616.75
641.75,595.25
637.75,624.5
633.75,590.0
654.0,623.5
648.75,591.0
641.0,626.25
639.75,598.75
651.0,617.25
635.0,603.75
636.25,613.0
638.75,612.75
640.25,597.75
635.5,622.0
633.5,591.25
639.25,631.75
643.0,594.0
639.0,628.75
637.25,583.5
647.5,627.75
633.75,583.25
633.25,632.5
641.75,583.0
650.5,636.0
637.75,583.0
643.5,626.5
642.25,591.0
649.5,612.5
634.25,607.25
625.5,592.75
646.5,628.0
638.0,573.25
637.25,633.75
636.25,588.25
639.5,606.5
636.25,613.25
633.25,583.5
647.25,625.5
629.25,569.75
646.0,625.5
647.75,578.5
635.5,615.5
647.75,577.75
633.75,622.25
642.0,599.75
625.75,598.0
644.5,620.75
631.75,580.5
631.75,630.0
636.75,599.25
646.75,599.0
636.75,599.0
641.5,601.25
631.5,604.25
632.5,583.75
641.75,611.5
629.0,568.75
658.25,627.25
648.75,581.5
642.0,634.75
632.5,589.75
631.25,613.75
636.75,608.0
631.5,569.25
632.5,634.0
630.75,580.5
641.25,619.75
636.0,602.75
648.0,605.5
634.0,611.75
643.25,593.25
631.75,609.5
626.5,581.0
648.5,620.0
631.0,582.0
634.0,629.0
634.25,587.75
638.0,621.0
630.5,569.0
631.5,629.25
638.0,572.0
632.25,631.5
631.75,593.5
630.25,599.75
629.75,612.75
630.5,576.5
642.75,628.0
638.0,574.25
628.0,624.25
636.25,578.5
640.5,638.25
638.0,594.0
