Substantia Nigra Right,Substantia Nigra Left
780.0,656.75
806.0,648.75
804.0,656.5
779.0,660.25
766.0,642.25
775.6666666666666,647.25
775.3333333333334,659.0
797.0,652.5
802.3333333333334,641.0
780.3333333333334,653.75
767.0,649.5
765.3333333333334,650.25
772.6666666666666,654.0
815.0,657.25
811.0,634.5
793.6666666666666,633.25
785.0,623.5
783.3333333333334,649.5
818.3333333333334,637.25
800.6666666666666,652.5
838.3333333333334,636.0
792.3333333333334,628.5
787.3333333333334,627.75
786.6666666666666,628.5
808.0,639.0
818.3333333333334,649.75
820.0,622.5
814.6666666666666,649.0
792.0,659.75
796.6666666666666,640.25
838.3333333333334,597.5
781.0,636.0
792.0,644.5
812.0,650.25
772.3333333333334,652.25
794.6666666666666,623.25
771.0,640.25
807.3333333333334,629.0
815.3333333333334,657.0
850.0,619.25
803.3333333333334,629.0
828.0,614.25
807.0,626.0
816.0,637.5
818.3333333333334,636.75
837.3333333333334,636.5
827.0,628.75
825.6666666666666,634.75
796.6666666666666,633.5
806.0,623.75
778.3333333333334,635.0
784.0,627.75
809.3333333333334,627.0
824.0,619.25
834.0,635.75
835.0,623.75
827.0,632.75
827.3333333333334,631.75
780.3333333333334,641.5
771.3333333333334,616.75
789.3333333333334,615.0
773.3333333333334,629.0
787.6666666666666,646.5
798.3333333333334,629.0
811.0,645.5
796.6666666666666,650.25
801.6666666666666,615.5
801.0,629.5
781.6666666666666,641.5
778.6666666666666,644.75
774.0,643.25
812.0,642.75
816.3333333333334,640.25
819.3333333333334,626.0
816.6666666666666,628.5
791.3333333333334,643.25
780.3333333333334,644.0
780.3333333333334,628.0
786.0,659.0
791.3333333333334,632.75
794.6666666666666,637.75
782.6666666666666,655.75
766.3333333333334,650.5
765.0,648.75
774.3333333333334,637.75
795.3333333333334,652.75
796.0,641.25
790.0,664.0
799.3333333333334,628.25
777.3333333333334,651.5
782.0,640.75
759.0,633.0
766.0,656.25
765.3333333333334,655.5
785.3333333333334,653.0
795.0,654.5
769.3333333333334,663.5
752.6666666666666,666.5
731.3333333333334,657.5
734.6666666666666,673.75
747.6666666666666,658.75
746.6666666666666,668.0
751.0,659.0
751.0,666.5
757.0,661.25
742.6666666666666,655.75
742.0,658.75
736.0,652.25
759.0,645.0
765.6666666666666,643.25
778.0,654.0
756.3333333333334,665.0
728.3333333333334,681.25
723.6666666666666,672.5
708.6666666666666,675.75
717.3333333333334,688.25
745.3333333333334,676.0
776.6666666666666,679.25
744.3333333333334,683.5
747.6666666666666,670.75
689.0,677.5
658.0,703.5
770.3333333333334,656.0
767.6666666666666,632.0
723.0,664.0
760.6666666666666,661.25
750.0,670.0
716.0,649.75
733.6666666666666,657.75
758.3333333333334,658.5
762.3333333333334,669.5
733.0,654.75
734.6666666666666,665.5
765.6666666666666,651.5
776.6666666666666,651.25
779.0,655.0
773.0,667.0
733.3333333333334,657.5
773.3333333333334,664.75
763.3333333333334,659.5
789.3333333333334,648.25
790.3333333333334,670.5
765.0,647.0
735.0,640.75
728.6666666666666,657.0
758.3333333333334,656.75
781.0,661.5
797.6666666666666,659.5
803.0,647.5
769.0,671.75
753.0,656.25
732.6666666666666,653.0
781.6666666666666,657.0
768.0,660.25
795.6666666666666,655.0
770.3333333333334,673.0
742.3333333333334,658.75
756.6666666666666,651.25
794.3333333333334,644.5
797.0,653.25
810.0,647.5
768.6666666666666,649.75
745.6666666666666,641.25
742.3333333333334,642.75
755.6666666666666,652.75
761.0,656.25
769.3333333333334,675.0
787.0,646.75
753.6666666666666,652.25
736.3333333333334,641.75
756.0,645.5
770.3333333333334,664.75
775.0,644.5
797.3333333333334,626.0
778.0,617.5
737.3333333333334,652.0
766.3333333333334,644.25
750.3333333333334,650.75
745.3333333333334,653.0
731.0,645.5
758.6666666666666,651.75
807.6666666666666,644.0
792.0,631.25
756.6666666666666,641.75
777.6666666666666,635.25
793.3333333333334,647.5
776.3333333333334,645.0
757.3333333333334,654.75
764.0,646.75
804.0,649.75
805.6666666666666,652.75
789.3333333333334,653.75
769.0,633.25
782.0,643.5
825.6666666666666,639.0
