Substantia Nigra Right,Substantia Nigra Left
443.5,381.0
452.0,385.0
452.0,383.5
443.5,381.5
457.5,392.0
460.5,387.5
451.5,393.0
455.0,385.0
453.5,394.5
445.5,400.5
454.5,381.5
446.0,379.0
439.0,381.0
444.0,396.0
455.0,381.5
441.5,385.5
439.5,383.0
443.5,363.0
449.0,380.0
456.5,379.0
449.0,372.5
449.5,380.5
445.0,381.0
451.5,386.5
450.5,383.0
456.5,380.0
449.5,374.0
456.0,375.0
454.5,368.5
456.5,382.5
437.0,367.5
459.0,370.5
451.0,378.0
451.0,377.5
455.5,375.5
448.0,387.5
444.5,378.0
447.5,387.5
456.0,384.0
448.0,372.0
440.0,367.0
439.5,381.5
452.0,369.0
454.0,368.0
443.5,375.0
451.5,365.5
447.5,370.5
449.0,376.5
439.5,382.0
446.5,376.5
454.5,382.0
448.0,379.0
446.0,381.0
449.0,383.5
448.5,377.5
449.5,377.0
442.5,380.0
439.0,377.0
454.0,375.0
455.5,370.5
454.0,362.5
449.5,366.5
445.0,361.0
443.5,371.0
446.5,369.5
445.5,358.0
452.5,369.5
446.5,364.0
446.5,370.0
451.5,373.5
451.5,368.0
449.5,374.0
448.5,372.5
445.0,375.5
456.0,368.0
446.5,372.5
447.5,382.0
440.0,359.5
452.0,378.0
447.0,372.0
440.5,369.5
445.5,363.5
442.0,374.5
446.5,379.0
444.0,364.0
447.0,371.0
448.0,363.0
443.0,374.0
445.0,363.0
442.0,367.5
439.5,367.5
435.0,378.0
437.0,359.0
441.5,361.5
434.0,377.5
439.0,369.0
475.0,362.0
449.0,371.0
452.0,346.5
453.5,365.5
453.0,364.5
443.0,372.0
441.0,364.5
460.0,360.0
454.5,370.0
445.5,361.5
451.0,361.5
447.5,376.0
447.5,352.5
447.5,359.5
449.5,366.5
444.0,369.5
449.5,369.0
450.5,360.0
443.0,366.5
456.5,369.0
451.5,367.5
459.5,368.5
449.5,375.0
457.5,376.0
432.0,369.5
447.0,369.0
440.5,371.0
452.5,370.0
442.0,377.0
448.5,364.0
454.0,368.0
453.5,371.5
445.5,375.0
451.5,358.5
442.0,362.5
445.0,362.5
442.5,361.0
448.0,372.5
449.0,372.5
454.0,371.0
453.0,361.5
450.0,373.5
458.5,359.0
451.5,364.0
454.0,367.5
453.0,362.5
455.0,365.0
460.5,365.0
451.5,358.0
444.0,365.0
450.5,356.0
449.0,364.0
443.5,366.5
442.5,355.5
444.5,361.5
447.5,365.5
447.5,358.0
445.0,356.5
435.5,359.0
450.5,362.0
445.0,370.0
443.0,346.0
439.0,368.0
446.0,370.5
443.0,367.5
442.0,370.0
455.0,367.5
447.5,366.5
442.5,375.0
443.5,359.5
440.0,363.0
443.0,357.0
448.0,366.0
448.0,364.5
443.5,355.0
450.5,377.0
453.5,374.0
461.5,353.5
443.5,360.5
465.5,376.0
451.0,367.5
458.5,362.0
442.0,350.5
445.0,348.0
443.5,352.5
441.0,355.5
443.0,357.0
445.5,360.5
448.0,359.0
447.5,358.5
446.5,366.5
449.5,355.5
456.5,357.0
449.0,353.5
445.0,357.0
454.0,366.0
451.5,358.5
455.5,351.5
447.5,362.0
447.5,368.5
459.0,366.5
452.5,364.5
447.5,369.0
441.5,350.0
445.0,362.0
449.0,376.5
446.0,359.5
448.5,360.0
450.0,363.5
450.0,358.5
450.0,351.5
449.5,361.5
440.0,361.5
446.0,356.5
440.5,359.5
441.5,356.0
446.5,362.0
444.0,355.5
456.5,359.0
446.5,367.5
444.5,360.0
436.0,362.5
446.5,366.5
444.0,369.0
436.5,365.5
440.5,361.5
443.5,353.5
443.0,367.5
443.0,369.5
454.5,365.5
450.5,367.0
450.0,366.5
454.5,362.0
450.5,364.0
455.5,358.0
447.5,361.0
452.5,368.0
447.5,360.0
458.0,357.5
450.0,360.5
449.0,374.5
448.0,355.0
452.0,364.0
441.5,365.5
449.0,361.5
451.0,357.0
449.5,370.5
447.5,362.5
446.5,363.5
450.0,372.0
443.0,361.5
447.5,375.0
446.0,364.5
438.0,367.0
439.5,360.0
446.0,362.0
440.5,361.5
441.5,356.0
436.5,350.0
448.0,369.5
447.5,369.0
441.5,362.0
441.0,369.5
444.0,373.0
442.5,370.0
437.5,364.0
434.0,366.5
445.5,368.0
450.5,376.0
442.0,369.5
449.5,378.5
449.5,364.0
455.5,367.0
449.0,364.0
447.5,357.0
439.5,354.5
439.5,369.5
443.0,352.5
453.5,363.0
436.0,372.0
461.0,360.5
458.0,367.5
444.0,365.5
459.0,371.5
456.5,366.5
465.0,369.5
449.5,364.5
445.0,374.0
448.0,355.5
451.0,367.0
452.0,372.5
452.5,367.5
453.0,361.5
461.5,366.5
457.5,369.5
459.0,362.0
454.5,364.0
457.5,365.5
455.0,368.5
459.5,370.0
463.0,374.5
454.0,370.5
452.5,371.5
446.5,368.0
