Substantia Nigra Right,Substantia Nigra Left
450.0,538.5
453.5,516.5
452.0,576.0
439.5,560.5
442.5,534.5
450.0,565.5
436.5,531.0
456.0,545.5
447.5,533.0
451.0,550.0
460.0,567.5
446.0,517.0
456.0,575.0
441.5,531.5
462.0,533.0
450.5,539.0
450.0,543.0
464.5,530.5
451.0,582.5
453.5,527.5
447.5,564.5
461.0,566.0
449.5,535.5
458.0,567.0
448.5,499.0
459.0,575.0
449.0,536.5
450.5,567.0
452.5,547.5
449.5,524.0
474.5,556.0
450.5,546.5
450.0,555.0
467.0,560.0
458.0,541.5
450.5,543.5
460.5,564.0
448.0,547.5
454.5,525.5
460.5,556.5
457.0,544.5
460.5,548.5
461.5,568.0
451.0,559.5
437.0,522.0
466.5,566.5
455.5,545.5
452.0,555.0
474.5,563.0
457.5,553.5
457.5,549.5
450.5,569.5
446.5,574.0
459.5,521.0
446.5,555.0
464.0,563.0
443.5,520.0
451.0,593.0
454.0,547.5
455.0,533.5
465.5,561.0
470.5,565.0
463.5,519.0
459.0,562.5
473.5,564.0
457.5,541.0
456.5,577.5
473.0,572.0
458.0,571.5
453.5,521.5
476.0,533.0
469.0,570.5
476.0,547.5
465.0,505.5
458.5,602.0
465.5,566.5
465.5,541.0
462.5,561.5
457.0,549.5
463.5,536.5
452.5,556.5
474.0,553.0
461.0,510.0
459.0,600.5
468.5,559.5
460.0,530.5
466.0,552.0
486.0,564.0
461.5,556.0
449.0,546.5
485.0,551.5
457.0,558.0
467.5,581.5
472.5,569.5
468.5,556.5
465.0,576.0
476.5,557.5
482.5,527.5
466.5,580.5
481.0,550.0
462.0,511.5
462.0,597.0
485.5,578.5
459.0,525.5
460.0,589.5
469.0,563.5
464.0,538.5
464.0,568.0
463.0,541.5
485.0,555.0
466.5,551.5
450.0,545.0
465.0,511.0
457.0,552.0
473.0,536.0
462.0,553.0
475.5,557.0
454.0,517.0
456.0,586.5
456.5,549.0
464.0,536.0
452.5,581.0
457.0,545.5
452.0,499.0
463.5,600.5
458.5,548.5
484.0,559.5
458.0,558.0
459.5,565.5
463.5,541.0
473.5,525.0
456.0,570.5
468.5,555.5
456.0,510.5
462.0,595.0
458.0,546.5
453.0,547.0
459.5,588.5
470.0,529.5
490.5,525.5
466.5,589.5
466.5,540.5
478.0,525.5
454.0,591.5
457.5,543.5
461.0,550.0
457.0,587.0
471.5,515.0
493.5,530.0
461.0,575.5
464.0,534.0
478.5,534.5
457.0,585.0
460.0,522.0
484.5,536.5
463.5,583.5
464.5,539.5
485.0,536.0
467.5,590.5
472.5,551.0
473.5,557.5
458.5,586.5
470.0,518.0
499.0,527.5
456.0,590.5
472.5,541.0
470.0,515.5
464.5,592.0
469.0,545.5
470.5,556.0
447.5,563.5
472.5,559.5
498.0,560.0
471.0,534.0
473.5,574.0
481.5,564.5
455.0,537.5
456.0,611.0
466.5,527.0
485.5,533.0
464.5,568.0
465.5,554.5
487.0,548.5
456.5,530.0
466.0,614.0
479.5,563.0
467.0,543.5
464.5,580.0
488.5,541.0
479.5,510.5
465.0,594.5
486.5,548.5
469.5,518.0
463.5,610.0
471.0,552.0
464.0,549.0
466.0,595.5
488.5,528.5
497.5,525.0
456.5,593.0
468.5,548.0
496.0,548.0
464.0,536.0
468.0,603.5
475.0,555.0
472.5,559.5
459.5,601.0
486.0,522.5
497.5,522.0
467.0,575.0
457.0,547.0
502.0,542.0
461.0,568.0
470.0,569.0
491.0,569.0
465.0,576.5
471.5,574.5
495.5,545.0
483.5,521.5
464.5,594.0
477.5,544.0
497.0,541.0
468.5,567.5
471.5,578.0
489.0,571.0
463.5,560.5
468.0,564.0
495.5,548.0
479.0,528.0
463.5,586.5
496.5,552.5
469.0,518.5
460.0,608.0
478.5,569.0
478.0,550.5
463.0,595.0
489.0,539.0
491.5,521.5
473.5,583.0
491.5,552.5
469.0,523.5
476.5,592.0
493.5,568.0
466.5,550.5
466.0,609.5
489.5,556.5
478.0,555.5
462.5,601.0
484.0,535.0
519.0,559.0
475.0,565.0
480.0,560.5
519.5,566.5
473.0,522.0
468.5,591.5
505.0,559.5
467.0,527.5
462.0,606.0
480.0,561.5
477.0,546.5
468.0,567.5
509.5,556.0
472.5,533.0
467.5,570.0
515.0,535.5
472.5,612.5
485.5,546.5
467.5,528.5
477.5,556.5
518.0,554.0
473.0,545.0
477.5,576.5
506.0,564.0
471.5,593.5
482.5,538.5
491.5,521.5
464.0,577.5
503.5,561.5
470.5,574.5
475.5,549.0
491.5,568.0
471.0,593.0
471.0,555.5
499.0,547.0
479.0,527.0
474.0,583.5
498.5,571.5
466.0,539.5
473.5,586.5
482.0,570.5
472.5,558.0
471.0,543.5
504.0,556.5
472.5,557.0
478.0,576.0
488.0,555.5
470.5,602.5
478.0,556.0
483.0,568.0
470.0,584.5
