Substantia Nigra Right,Substantia Nigra Left
320.0,377.0
341.0,383.0
333.0,386.6666666666667
327.3333333333333,376.0
320.0,376.0
320.0,378.6666666666667
346.6666666666667,381.0
323.6666666666667,378.0
326.0,378.6666666666667
344.6666666666667,377.6666666666667
317.0,372.6666666666667
331.3333333333333,384.3333333333333
328.6666666666667,378.3333333333333
337.3333333333333,390.6666666666667
323.6666666666667,369.3333333333333
337.3333333333333,379.0
334.0,381.6666666666667
330.3333333333333,372.0
337.3333333333333,377.6666666666667
334.6666666666667,376.0
322.3333333333333,378.3333333333333
331.6666666666667,377.0
335.3333333333333,382.3333333333333
333.3333333333333,380.3333333333333
335.6666666666667,381.0
332.0,375.6666666666667
315.3333333333333,370.0
314.3333333333333,372.3333333333333
324.0,373.3333333333333
329.6666666666667,383.0
332.0,384.0
324.0,377.3333333333333
321.3333333333333,376.3333333333333
330.6666666666667,373.3333333333333
323.0,383.6666666666667
329.6666666666667,376.6666666666667
317.6666666666667,376.3333333333333
333.3333333333333,377.3333333333333
336.3333333333333,378.6666666666667
332.3333333333333,381.3333333333333
333.6666666666667,380.6666666666667
324.3333333333333,377.0
350.0,382.6666666666667
317.0,372.0
332.3333333333333,382.0
325.3333333333333,376.0
316.3333333333333,372.3333333333333
320.0,376.3333333333333
328.0,377.0
333.3333333333333,379.3333333333333
323.3333333333333,375.3333333333333
323.6666666666667,374.0
338.3333333333333,373.6666666666667
328.3333333333333,371.3333333333333
326.6666666666667,372.6666666666667
335.6666666666667,378.0
336.6666666666667,372.0
320.3333333333333,370.6666666666667
340.3333333333333,382.0
324.0,376.6666666666667
333.3333333333333,380.6666666666667
329.6666666666667,377.6666666666667
327.0,375.6666666666667
336.0,374.3333333333333
341.0,378.6666666666667
321.6666666666667,377.6666666666667
328.0,373.0
339.3333333333333,371.6666666666667
329.0,380.6666666666667
340.3333333333333,379.0
314.3333333333333,373.3333333333333
329.0,375.6666666666667
337.0,372.6666666666667
334.0,378.3333333333333
335.0,377.3333333333333
335.0,376.0
328.6666666666667,378.0
337.6666666666667,381.0
330.0,380.6666666666667
343.3333333333333,382.0
336.6666666666667,387.3333333333333
321.3333333333333,379.6666666666667
335.6666666666667,380.0
327.6666666666667,375.0
333.6666666666667,376.6666666666667
340.3333333333333,379.0
327.3333333333333,380.0
329.3333333333333,381.3333333333333
337.3333333333333,379.0
334.6666666666667,384.6666666666667
326.0,374.0
329.3333333333333,374.0
333.6666666666667,384.0
340.6666666666667,377.6666666666667
328.0,374.0
340.3333333333333,380.0
339.6666666666667,374.0
329.3333333333333,375.3333333333333
329.0,384.6666666666667
339.6666666666667,379.6666666666667
335.6666666666667,373.0
345.6666666666667,384.0
348.6666666666667,381.3333333333333
332.6666666666667,383.6666666666667
341.0,381.6666666666667
326.0,375.6666666666667
325.6666666666667,373.3333333333333
339.0,381.0
344.3333333333333,387.6666666666667
320.6666666666667,373.0
334.3333333333333,377.6666666666667
342.6666666666667,381.0
339.0,380.3333333333333
338.0,380.0
326.3333333333333,379.0
334.3333333333333,377.6666666666667
327.0,382.0
345.6666666666667,379.0
318.6666666666667,372.6666666666667
346.3333333333333,375.0
331.0,377.6666666666667
341.3333333333333,377.6666666666667
334.6666666666667,371.0
336.0,373.0
336.3333333333333,382.0
350.6666666666667,379.0
322.3333333333333,368.0
335.3333333333333,375.6666666666667
336.6666666666667,382.0
340.3333333333333,368.0
328.3333333333333,380.6666666666667
337.6666666666667,375.3333333333333
345.3333333333333,376.6666666666667
348.6666666666667,371.6666666666667
324.0,373.3333333333333
342.0,384.0
329.6666666666667,380.6666666666667
341.6666666666667,372.6666666666667
343.0,375.6666666666667
346.0,380.6666666666667
351.6666666666667,381.3333333333333
335.6666666666667,378.0
350.3333333333333,378.3333333333333
327.3333333333333,368.0
340.6666666666667,384.6666666666667
336.6666666666667,373.0
345.3333333333333,375.3333333333333
358.6666666666667,383.0
338.3333333333333,372.3333333333333
339.6666666666667,372.6666666666667
338.3333333333333,375.0
337.6666666666667,374.3333333333333
339.6666666666667,375.3333333333333
333.6666666666667,367.3333333333333
342.3333333333333,381.6666666666667
355.0,374.3333333333333
336.3333333333333,380.6666666666667
342.3333333333333,377.0
337.0,377.6666666666667
340.3333333333333,375.3333333333333
350.0,375.3333333333333
347.0,374.6666666666667
370.3333333333333,375.6666666666667
386.0,374.0
372.3333333333333,375.3333333333333
351.3333333333333,370.3333333333333
363.3333333333333,371.6666666666667
344.0,380.6666666666667
348.0,375.6666666666667
360.3333333333333,371.6666666666667
335.3333333333333,378.3333333333333
346.0,376.6666666666667
341.0,382.3333333333333
357.3333333333333,372.0
348.6666666666667,378.0
342.3333333333333,381.3333333333333
360.3333333333333,378.3333333333333
349.3333333333333,371.0
340.0,376.6666666666667
342.6666666666667,380.0
336.3333333333333,372.3333333333333
349.0,376.6666666666667
343.6666666666667,373.3333333333333
356.0,381.3333333333333
345.6666666666667,373.6666666666667
338.6666666666667,377.6666666666667
361.3333333333333,368.3333333333333
346.3333333333333,368.0
345.3333333333333,379.3333333333333
345.0,379.0
355.6666666666667,372.3333333333333
357.0,376.6666666666667
344.3333333333333,377.6666666666667
343.3333333333333,377.0
349.0,366.3333333333333
342.6666666666667,374.6666666666667
362.3333333333333,372.0
347.0,377.0
340.6666666666667,375.3333333333333
351.0,376.0
352.0,371.0
346.3333333333333,371.0
336.6666666666667,366.6666666666667
353.0,374.0
340.6666666666667,378.0
345.0,370.3333333333333
347.3333333333333,379.0
361.6666666666667,375.0
336.3333333333333,367.6666666666667
354.0,383.0
340.6666666666667,374.3333333333333
349.3333333333333,384.6666666666667
348.0,374.3333333333333
350.0,378.3333333333333
364.3333333333333,384.3333333333333
334.0,371.3333333333333
339.6666666666667,373.3333333333333
338.3333333333333,380.0
351.3333333333333,375.3333333333333
338.3333333333333,365.3333333333333
342.6666666666667,369.6666666666667
356.3333333333333,378.0
344.0,375.6666666666667
344.3333333333333,370.6666666666667
336.0,374.3333333333333
347.6666666666667,376.6666666666667
348.3333333333333,377.3333333333333
339.3333333333333,366.0
341.6666666666667,376.3333333333333
358.3333333333333,376.0
337.6666666666667,374.6666666666667
348.6666666666667,371.6666666666667
353.3333333333333,380.0
350.3333333333333,386.6666666666667
341.0,373.6666666666667
349.6666666666667,380.6666666666667
354.6666666666667,381.0
343.3333333333333,376.6666666666667
339.3333333333333,369.3333333333333
348.6666666666667,379.3333333333333
345.3333333333333,382.0
351.3333333333333,371.3333333333333
345.3333333333333,378.6666666666667
356.0,377.6666666666667
343.0,375.3333333333333
335.3333333333333,369.6666666666667
344.6666666666667,374.6666666666667
354.0,372.3333333333333
330.0,372.6666666666667
340.0,377.0
346.0,384.0
344.0,379.6666666666667
343.0,369.3333333333333
337.6666666666667,379.3333333333333
342.3333333333333,363.3333333333333
338.6666666666667,374.3333333333333
349.3333333333333,383.3333333333333
366.6666666666667,373.0
352.6666666666667,373.6666666666667
360.0,369.0
342.3333333333333,379.0
349.0,373.6666666666667
360.3333333333333,362.3333333333333
342.0,371.6666666666667
354.0,379.6666666666667
341.0,379.3333333333333
347.6666666666667,374.6666666666667
345.3333333333333,371.6666666666667
347.0,377.3333333333333
354.0,381.3333333333333
337.3333333333333,369.0
349.6666666666667,372.6666666666667
349.3333333333333,376.0
350.6666666666667,380.3333333333333
361.0,379.0
345.6666666666667,376.0
350.0,376.6666666666667
352.0,373.3333333333333
350.3333333333333,369.6666666666667
353.0,375.6666666666667
345.6666666666667,379.0
362.3333333333333,372.0
347.3333333333333,367.6666666666667
350.3333333333333,371.6666666666667
347.6666666666667,368.6666666666667
351.0,378.3333333333333
345.6666666666667,372.6666666666667
352.0,365.0
340.3333333333333,371.0
352.0,371.0
359.3333333333333,375.3333333333333
341.6666666666667,375.6666666666667
359.3333333333333,380.3333333333333
353.3333333333333,374.3333333333333
360.6666666666667,364.6666666666667
349.0,371.6666666666667
366.6666666666667,380.6666666666667
352.0,370.3333333333333
351.6666666666667,369.3333333333333
351.6666666666667,377.3333333333333
